"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115105085",21.9989539821998,-0.496941553860926,0.234812674811123,0.00233387293619038,0.0349067014587401,"sorting nexin-16-like","gonad"
"LOC115144073",30.7440149971406,-0.500066735581925,0.255222655800857,0.0031813522627164,0.0420279257162416,"metastasis-associated protein MTA3-like","gonad"
"LOC115103502",110.811906513021,-0.500398619566797,0.332167576144536,0.00629742119115827,0.0635955574691103,"G patch domain-containing protein 8-like","gonad"
"LOC115117577",47.2515022093744,-0.50110468853703,0.186215469325438,0.000546678396367631,0.0148726371195705,"cytohesin-2, transcript variant X2","gonad"
"LOC115144084",731.950886946124,-0.501398420273866,0.337656183264864,0.00635663976649337,0.0639208571314668,"glutamate dehydrogenase, mitochondrial","gonad"
"LOC115131585",38.1815023357846,-0.502955613071125,0.225909048049393,0.00173462722368487,0.0294311527602804,"collagen alpha-1(XIV) chain-like, transcript variant X3","gonad"
"LOC115124311",38.4024370758577,-0.504115620296037,0.346820253873138,0.00674410645080697,0.0661656246870621,"SH3 domain-containing protein 19-like","gonad"
"LOC115117122",192.40125039428,-0.505544085122577,0.270024982166965,0.00354045756633012,0.0451136703047182,"gamma-adducin-like","gonad"
"mthfd1",15.7830268979535,-0.505602309542433,0.233884741743687,0.00205807503990551,0.0324206746094933,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1","gonad"
"LOC115117837",42.3926327156188,-0.506093678376748,0.191205684607748,0.000619263656578137,0.0161242795214414,"uncharacterized LOC115117837","gonad"
"LOC115120938",28.6308336552087,-0.507657547362239,0.26957166001682,0.00355524730568314,0.0451802736463827,"BTB/POZ domain-containing protein KCTD9-like, transcript variant X2","gonad"
"LOC115130555",243.513847546747,-0.511516579462973,0.296382233637216,0.00451783140245807,0.0515147072254349,"serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform, transcript variant X2","gonad"
"LOC115116115",17.8091774299831,-0.512171821216096,0.416107442166935,0.0080547167265778,0.0735017162495184,"nucleus accumbens-associated protein 1-like","gonad"
"LOC115145610",778.245791068724,-0.513573723059207,0.222872701127037,0.0013641028301903,0.0253975290950378,"40S ribosomal protein S3a","gonad"
"LOC115126382",14.7494436286652,-0.513885892080886,0.210290256273285,0.00109088605204925,0.022379119605149,"uncharacterized LOC115126382","gonad"
"dhcr7",18.9812349596656,-0.514622853248564,0.365902907694445,0.00671030052004257,0.0658680872716465,"7-dehydrocholesterol reductase","gonad"
"LOC115104856",20.2424462815314,-0.514917616446117,0.29201728954742,0.00418149720953986,0.0491475168607308,"diacylglycerol kinase beta-like","gonad"
"fbxl8",65.4206565444766,-0.516264488951762,0.267551420305641,0.00314278643224297,0.0416435696952559,"F-box and leucine rich repeat protein 8, transcript variant X2","gonad"
"LOC115136720",34.8703111399708,-0.519001091597257,0.275905066603446,0.00333529169895584,0.0433450571858125,"dixin-A-like, transcript variant X3","gonad"
"LOC115133242",113.606477945929,-0.520201280766518,0.170519265505886,0.000178887486306642,0.00828174707387839,"kinesin-like protein KIF21A, transcript variant X1","gonad"
"LOC115141928",48.3099220655962,-0.523091630546209,0.265817853145832,0.00283284590506081,0.0392861958883145,"kinase suppressor of Ras 1-like","gonad"
"LOC115128772",35.6095363512352,-0.524706240127823,0.25186879225069,0.00226071125715238,0.0343827852644019,"protein capicua homolog","gonad"
"wdr60",380.792348086373,-0.525299845350547,0.351718515806748,0.00586507466302945,0.0610193344749795,"WD repeat domain 60, transcript variant X1","gonad"
"LOC115112502",67.4580699405335,-0.525971701961152,0.412542756571958,0.00742007273168924,0.0697612101164527,"titin-like","gonad"
"LOC115130252",49.8160849578428,-0.527185227161099,0.245625326923676,0.0019925290742634,0.0319719694287737,"TGF-beta receptor type-1-like, transcript variant X2","gonad"
"LOC115130692",20.3857692573202,-0.531030184132989,0.476331231437069,0.00835404315017293,0.0750426112464389,"protocadherin-10-like","gonad"
"LOC115109617",45.1447608362507,-0.53177426847241,0.177442585979486,0.000210302912976133,0.00895252308788978,"protein-methionine sulfoxide oxidase mical2b-like, transcript variant X3","gonad"
"LOC115140096",126.43035921092,-0.533990409196079,0.247518188001057,0.00181684008814359,0.0302833336874991,"ankyrin-1-like, transcript variant X2","gonad"
"LOC115104573",23.4716744042605,-0.534292846881418,0.305257568971868,0.00409237276602296,0.0486834740507644,"claudin-11-like, transcript variant X2","gonad"
"LOC115130272",168.805188233825,-0.535650273074961,0.201926876070642,0.000552052061406356,0.0149403436385717,"protein adenylyltransferase SelO-like, transcript variant X2","gonad"
"LOC115112071",58.2666210571598,-0.535827537235571,0.225347155329549,0.00112490944658491,0.0227322949531326,"lysosomal acid phosphatase-like","gonad"
"LOC115122161",16.5395134662983,-0.537361545304655,0.27503302402942,0.0029666989954468,0.0402684196980539,"CREB-binding protein-like","gonad"
"LOC115110918",13.1913229404919,-0.538399515678672,0.291894672177176,0.00343086211015264,0.0442529796020029,"TBC1 domain family member 17-like","gonad"
"LOC115119080",15.5846857702702,-0.540210220219766,0.638410501274168,0.00896121512949176,0.0779312529810425,"tetraspanin-7-like","gonad"
"LOC115109062",55.7924750730136,-0.540439911153664,0.347663676327342,0.00526029516219463,0.0564635345804937,"choline transporter-like protein 5-B, transcript variant X3","gonad"
"LOC115128459",108.429185937826,-0.540834025547653,0.220225352030176,0.000909406664964229,0.0202633249214404,"synaptotagmin-11-like","gonad"
"LOC115130421",32.4967138380567,-0.542887889901545,0.280562735144597,0.00281725844972185,0.0392049466014407,"leucine-rich repeat-containing protein 14-like","gonad"
"LOC115102837",37.4425757242669,-0.543307481225144,0.334751886409532,0.00481412115252054,0.0535169745701481,"rho GTPase-activating protein 12-like, transcript variant X5","gonad"
"LOC115144777",87.0051557652983,-0.544034414344496,0.231598450908586,0.00116955538424552,0.0233077972389136,"serine/threonine-protein kinase pim-3-like","gonad"
"LOC115145241",665.776231027461,-0.546127948160493,0.399831089324529,0.00658797995525836,0.0652423642535654,"fructose-bisphosphate aldolase A-like","gonad"
"LOC115103276",27.7165653227019,-0.547328608898656,0.186261339935251,0.000242602944216933,0.00957018072655754,"metal-response element-binding transcription factor 2-like, transcript variant X4","gonad"
"LOC115118936",10.8867560290571,-0.548429739719823,0.464989818754496,0.00761197353094584,0.0708268888493659,"dual specificity mitogen-activated protein kinase kinase 6","gonad"
"LOC115131060",27.0872890624102,-0.548622518711295,0.346746959398857,0.00495148786357232,0.0543427189379304,"extracellular sulfatase Sulf-1-like","gonad"
"LOC115113705",164.550616854442,-0.550234501897245,0.412402446270775,0.00656221782271803,0.0651234771871939,"myosin-binding protein C, cardiac-type-like","gonad"
"LOC115138626",141.435201449393,-0.550492448276318,0.524517840535149,0.00807909929235617,0.0736532234476476,"apolipoprotein B-100-like, transcript variant X2","gonad"
"LOC115133048",30.4810545324181,-0.550632047482739,0.326258849377876,0.316403260281702,0.584953693949818,"adenosine deaminase 2-A-like","gonad"
"LOC115125068",16.0102527915836,-0.553540684895187,0.434536252767254,0.00724101194233905,0.0688679910973471,"transcriptional regulator ATRX-like","gonad"
"LOC115117947",13.5350375306912,-0.556793386180075,0.323445849626647,0.00413389427232414,0.0488914978428841,"plexin-B2-like","gonad"
"tc2n",43.5286704210855,-0.558827035478785,0.260241751333498,0.00182372029678688,0.0303130833469399,"tandem C2 domains, nuclear","gonad"
"LOC115138720",13.72195925279,-0.55891439674928,0.247696880988055,0.00150592450297125,0.0267309061189289,"coiled-coil domain-containing protein 85C-A-like, transcript variant X2","gonad"
"LOC115124248",54.8297397078676,-0.560468720802497,0.221521269337855,0.000735187637564757,0.018037720513735,"filamin-A-like","gonad"
"LOC115144825",157.606580475019,-0.562268428211882,0.338978810767466,0.00424000310085261,0.0495583078485457,"solute carrier family 41 member 2-like","gonad"
"LOC115143294",234.529765791313,-0.562942230286514,0.246520448028744,0.00130355743514024,0.0247849925675317,"rho-related BTB domain-containing protein 3-like, transcript variant X2","gonad"
"LOC115142420",14.540975137486,-0.56322674542014,0.46327164608657,0.0071859250601431,0.0687254534657852,"NACHT, LRR and PYD domains-containing protein 12-like","gonad"
"ccdc80",27.4504426740634,-0.567497346707782,0.29786398031709,0.00286574845738662,0.0394926834356737,"coiled-coil domain containing 80, transcript variant X3","gonad"
"LOC115142539",13.9977938767868,-0.573167122518508,0.463819526887205,0.00690233581874715,0.067023450629732,"zinc finger protein Aiolos-like","gonad"
"LOC115121303",71.0540050970254,-0.57331073924109,0.501688880657906,0.00725686434567328,0.0689110964821082,"visual system homeobox 2-like","gonad"
"LOC115114512",13.4941175825494,-0.574165299487695,0.301935998097568,0.00284271281950337,0.0393183106189162,"Golgi-associated plant pathogenesis-related protein 1-like","gonad"
"ebp",143.42070882337,-0.574663964593402,0.578847260610927,0.00777028928027811,0.0717009880711823,"EBP cholestenol delta-isomerase, transcript variant X1","gonad"
"LOC115103780",11.7219908478676,-0.576689592877217,0.301720333821983,0.00297227480015042,0.0403152029662236,"uncharacterized LOC115103780, transcript variant X1","gonad"
"LOC115113086",35.875771490782,-0.577969698584462,0.271040632289428,0.00174027432566364,0.0295005321006634,"transmembrane protein 150A-like","gonad"
"LOC115127399",32.4854594420095,-0.57871692341298,0.28042073633006,0.00207298330873202,0.0324724588520085,"ephrin type-A receptor 4-like","gonad"
"LOC115125883",33.2754461303097,-0.578948538378547,0.220495925577055,0.000541180665478344,0.0147654984161851,"sushi-repeat-containing protein SRPX-like, transcript variant X2","gonad"
"znf276",13.9483641151196,-0.579891712908143,0.278916039716105,0.00212641611105191,0.0329220679172264,"zinc finger protein 276","gonad"
"LOC115143333",261.970968068795,-0.581763385403969,0.261561721859759,0.00139671409535549,0.0256267261584847,"GATA-binding factor 2-like, transcript variant X2","gonad"
"LOC115131709",1207.37636569008,-0.582599651085847,0.256479548636977,0.00127979395063768,0.0246091128810753,"syndecan-2-A-like","gonad"
"LOC115146963",18.8806472009276,-0.58286506830522,0.209297036505211,0.000359329338376674,0.0117122576465525,"splicing factor, arginine/serine-rich 15-like","gonad"
"LOC115134283",403.227465380474,-0.584187418942229,0.206670483387145,0.000302201387032451,0.0107925491395969,"1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like, transcript variant X2","gonad"
"LOC115134531",363.94402327427,-0.584632714693482,0.339067985769494,0.00366179822823248,0.0457362463400937,"protein disulfide-isomerase A3-like","gonad"
"LOC115140755",67.8271497793282,-0.585197560612705,0.603021946563815,0.00768800497371071,0.0713670375766131,"lymphocyte activation gene 3 protein-like","gonad"
"LOC115118466",21.5365282781583,-0.589903015477335,0.388919317158168,0.00486091441179659,0.0537311234018497,"peripheral plasma membrane protein CASK-like","gonad"
"LOC115125756",12.5403217617984,-0.593018273443984,0.296560263559095,0.00232416716144396,0.0348717156909202,"protein diaphanous homolog 1-like","gonad"
"LOC115114294",554.774675273848,-0.597679167023082,0.217466332766288,0.000367114075402864,0.0118853693551728,"receptor-type tyrosine-protein phosphatase U-like","gonad"
"LOC115130104",268.596734022632,-0.598077440359773,0.343018977742756,0.00344917585928537,0.0443683049562286,"lipase member H-like","gonad"
"LOC115133937",11.6715148345793,-0.609632637695581,0.272434504292674,0.00137591428381293,0.0255176091696103,"L-lactate dehydrogenase B-A chain-like","gonad"
"LOC115110194",10.4952458907061,-0.611727606916553,0.62559791153113,0.00748836788996661,0.0700900869977844,"keratin, type I cytoskeletal 13-like","gonad"
"LOC115121135",62.0219405730761,-0.613600871092148,0.276221975175965,0.00138322323361754,0.0255489669964341,"peptidase inhibitor 15-A-like","gonad"
"LOC115103635",35.8697635242579,-0.615804653897445,0.236972739343961,0.000558506556117746,0.0149728951229466,"thyrotroph embryonic factor-like","gonad"
"LOC115133950",235.958965203185,-0.616720508523449,0.375816257754938,0.00386557834995736,0.047113007036413,"proton myo-inositol cotransporter-like, transcript variant X2","gonad"
"LOC115127433",43.5883531010923,-0.618940295622527,0.322509148547,0.0025229623841479,0.0367837182686197,"gamma-adducin-like, transcript variant X1","gonad"
"LOC115109663",80.8612990376616,-0.619091942635343,0.37590609657926,0.00386115975610168,0.0471076417408411,"caveolin-1-like","gonad"
"LOC115116421",63.8231520654891,-0.61983245646965,0.234556624556363,0.000484352228471854,0.0138607648245877,"lysine-specific demethylase 4B-like, transcript variant X1","gonad"
"LOC115123349",125.646293974584,-0.620541302884395,0.262177426085368,0.000955644162992395,0.0209696934617224,"gamma-secretase subunit Aph-1b-like","gonad"
"LOC115130756",13.0453316756404,-0.629911779927848,0.364641396565807,0.00371110978873269,0.0460480388471394,"protein transport protein Sec24B-like, transcript variant X1","gonad"
"LOC115142771",51.52068444169,-0.633697561764677,0.238028680150139,0.000452955106193419,0.0133593534825115,"chromodomain-helicase-DNA-binding protein 6-like, transcript variant X5","gonad"
"LOC115114860",1619.3789878466,-0.634661488074387,0.257774875813354,0.000741611162478862,0.0180811512189503,"alanine aminotransferase 2-like","gonad"
"LOC115102129",17.0095246423485,-0.635971647590214,0.221995952294793,0.000257316449635106,0.00989011215166707,"translocating chain-associated membrane protein 1-like 1, transcript variant X1","gonad"
"LOC115145152",79.8177607409702,-0.637845644900373,0.370446916133395,0.00333292071343527,0.0433439929319347,"nucleoprotein TPR-like, transcript variant X10","gonad"
"LOC115145459",33.2667429635357,-0.638588312473414,0.526906779541563,0.00608493898515783,0.0623475755865604,"uncharacterized LOC115145459","gonad"
"LOC115112305",36.5670884283954,-0.63937530807646,0.380840100205097,0.00363914451542757,0.0455735458992203,"rho family-interacting cell polarization regulator 1-like, transcript variant X2","gonad"
"LOC115145120",81.8000333600796,-0.641309498489681,0.231167521022969,0.000318588591524122,0.0110699856952643,"ras-like protein family member 11B","gonad"
"LOC115130419",75.2306711645706,-0.641825345731535,0.345250598540007,0.00263635853925758,0.0378058444034855,"extended synaptotagmin-2-A-like, transcript variant X3","gonad"
"LOC115138007",30.5057176281451,-0.64451491994737,0.249136958277387,0.00055311227307308,0.0149403436385717,"probable G-protein coupled receptor 132","gonad"
"LOC115131627",71.9837158058421,-0.644857554118417,0.518104929722732,0.00582657907807603,0.0607189184608529,"sodium/potassium-transporting ATPase subunit alpha-3, transcript variant X2","gonad"
"LOC115125008",103.908490755388,-0.645845867820999,0.247762104647461,0.000501579485208419,0.0140911091282217,"immunoglobulin superfamily member 8-like","gonad"
"nalcn",130.896772296967,-0.647500770139259,0.215903357742356,0.000163513373119747,0.00789524564265686,"sodium leak channel, non-selective, transcript variant X3","gonad"
"LOC115126859",32.4129877234847,-0.648841314264706,0.319762520632408,0.00189884777845992,0.0311835929619589,"NUAK family SNF1-like kinase 1","gonad"
"LOC115119565",61.8181129814339,-0.650442587791017,0.314158019484615,0.0017706017861433,0.0297747289703582,"ephrin type-B receptor 3-like","gonad"
"LOC115101924",28396.6443811035,-0.650705462714638,0.255524496034936,0.000573611496880099,0.0152546821536863,"apolipoprotein C-I-like","gonad"
"LOC115142960",162.540645589816,-0.65358780336241,0.137967832984385,1.6137483963821e-07,0.000305563258854951,"double-stranded RNA-binding protein Staufen homolog 1-like, transcript variant X1","gonad"
"LOC115103873",2173.95558991246,-0.655583537307507,0.255620037661295,0.000469802020114419,0.0135812232837657,"voltage-dependent calcium channel gamma-1 subunit-like","gonad"
"LOC115136422",63.4465304183941,-0.656046479576569,0.268133345129432,0.000724322159602139,0.0178663903167342,"protein ABHD14B-like","gonad"
"LOC115132492",120.382861025851,-0.657013446106805,0.269147140658087,0.000757178199844474,0.018233900154991,"limb region 1 homolog-like protein, transcript variant X2","gonad"
