"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115103299",25.1137080969128,-0.0126658126666889,0.173997686577317,-0.0728973311205248,0.941887817752261,0.977883859476865,"angiomotin-like 2a","gonad"
"LOC115134353",35.4035363165174,-0.0126890791692777,0.144651297184876,-0.0877387836249203,0.930084293596315,0.973538161485498,"beta-2-syntrophin-like","gonad"
"LOCNA.4317",43.6832801313521,-0.012727979072347,0.184041475682623,-0.0691718214141533,0.944852852622045,0.978642374174524,NA,"gonad"
"LOC115122143",48.489641318864,-0.0127569471680583,0.153483944334414,-0.0831102305298439,0.933763891205285,0.975019066132157,"mRNA decay activator protein ZFP36L1-like","gonad"
"LOC115132536",34.3167387245809,-0.0128003608957979,0.155551596346571,-0.0822792957356088,0.934424618197397,0.975300450558044,"nuclear transcription factor Y subunit alpha-like, transcript variant X2","gonad"
"LOC115126561",145.306147872016,-0.0128080832972413,0.096122000035814,-0.133262748546418,0.893985587136462,0.955606700487124,"heat shock factor-binding protein 1-like","gonad"
"LOC115143585",14.6535946943699,-0.0128125618632206,0.190127519478117,-0.0674383371029752,0.946232750046822,0.978798694056397,"heme-binding protein 1-like, transcript variant X1","gonad"
"LOC115102892",189.336979545288,-0.0128188728969991,0.163549795287362,-0.0783672261684057,0.937535943058109,0.976337787554967,"unconventional myosin-IXb-like, transcript variant X4","gonad"
"LOC115135949",179.48593519602,-0.0128534512099878,0.095951290013476,-0.133972467858279,0.893424345604798,0.955384310387239,"ras-related protein Rab-24-like","gonad"
"LOC115140964",18.3967497975008,-0.0129435075958725,0.172142603931921,-0.0750753852640564,0.94015473225618,0.976995217346511,"ubiquitin carboxyl-terminal hydrolase MINDY-3-like, transcript variant X1","gonad"
"LOCNA.728",81.1719756008875,-0.0129736734141766,0.185889289337575,-0.0697920718018936,0.944359157577093,0.978642374174524,NA,"gonad"
"LOC115144889",42.7860071043443,-0.013113041738752,0.100982125746974,-0.129865255731027,0.896673033360948,0.95718253955855,"E3 SUMO-protein ligase PIAS4-A-like, transcript variant X1","gonad"
"LOCNA.1422",96.0966640547117,-0.0131464195498563,0.123461674057763,-0.106517545020336,0.915171735686681,0.967115571784089,NA,"gonad"
"LOC115111596",47.0588416171789,-0.0132433169601184,0.155022542480574,-0.0854840487834068,0.931876576276118,0.974495638844084,"rab11 family-interacting protein 1-like, transcript variant X2","gonad"
"LOCNA.1413",58.1345704773346,-0.0132474464048134,0.167787547402271,-0.0789166501360404,0.937098919651605,0.976320428467682,NA,"gonad"
"LOC115102351",273.811640109552,-0.0133154974874758,0.156256313292949,-0.0852059926358215,0.932097626475204,0.974559279807177,"matrix remodeling-associated protein 8-like, transcript variant X2","gonad"
"LOCNA.4568",47.3169101243601,-0.0133215168246562,0.138947182479776,-0.0958163148181582,0.92366645962688,0.97089066354141,NA,"gonad"
"LOC115103139",11.6562874980829,-0.0133254755810448,0.213866901124024,-0.0622936183837034,0.950329010400878,0.980518734303652,"presequence protease, mitochondrial-like","gonad"
"LOC115109650",19.3775739986588,-0.0133263871853601,0.199968020447574,-0.0665864471957485,0.946910935369933,0.978798694056397,"BTB/POZ domain-containing protein kctd15-like","gonad"
"LOC115134082",55.0327747412014,-0.0133311883133099,0.166202648280585,-0.0801595107630518,0.936110392223716,0.976001389361175,"SLIT-ROBO Rho GTPase-activating protein 1-like, transcript variant X4","gonad"
"LOC115135214",58.1671750799614,-0.0133350441563265,0.103677622297122,-0.12860178862925,0.897672750941293,0.957468364568851,"cullin-9-like, transcript variant X5","gonad"
"LOC115114495",281.836519966383,-0.0133387165157142,0.0767036834434446,-0.173894822901865,0.86194812136804,0.943455803519155,"vacuolar protein sorting-associated protein 4B-like, transcript variant X1","gonad"
"LOCNA.2733",32.1426370273158,-0.01339201957639,0.19095911768984,-0.0701128638357742,0.944103828040083,0.978642374174524,NA,"gonad"
"LOCNA.4547",134.677337420995,-0.0134244129471212,0.0965027085632921,-0.139116337501728,0.889358218302782,0.953601898035124,NA,"gonad"
"LOC115106410",109.576740722837,-0.0134323122757865,0.0979413249732383,-0.137148679907721,0.890913274976116,0.954315939450855,"inhibitor of Bruton tyrosine kinase-like","gonad"
"LOC115137927",16.6882082337765,-0.0134493724420163,0.209786843534949,-0.064074096471038,0.948911227473827,0.979696515388054,"protein mono-ADP-ribosyltransferase PARP14-like","gonad"
"LOC115102772",14.6814138585522,-0.013468109337194,0.184160209630599,-0.0731557309599063,0.941682193526176,0.977777601141596,"uncharacterized LOC115102772","gonad"
"LOC115117981",167.111295172363,-0.0134723795722434,0.196434982005055,-0.0685809665959702,0.945323169646186,0.978721753398813,"transcription factor SOX-4-like","gonad"
"LOC115102631",224.462920685231,-0.0135939956631101,0.0935540275749786,-0.145317711299204,0.884460031560093,0.951710558481011,"tensin-2-like, transcript variant X1","gonad"
"LOC115120699",26.0888081827316,-0.013602685582416,0.183054352254913,-0.0742614008253198,0.940802389870811,0.977507311907584,"peroxisome proliferator-activated receptor gamma-like","gonad"
"LOC115135594",63.7958244245403,-0.0136092752011711,0.144382613241255,-0.0943082985282256,0.924864258025905,0.971502536653751,"signal-induced proliferation-associated 1-like protein 1, transcript variant X7","gonad"
"LOC115103157",120.808629263025,-0.0136162892749775,0.115607345590785,-0.117748700090713,0.906266778060349,0.961622944386254,"GRB10-interacting GYF protein 2-like, transcript variant X1","gonad"
"LOC115130384",166.122331223936,-0.013628945789054,0.191711610197145,-0.0710797503711635,0.943334284263618,0.978642374174524,"macrophage mannose receptor 1-like, transcript variant X1","gonad"
"LOC115118872",106.1119336494,-0.0136429095863931,0.122856715221363,-0.111051536018573,0.911575479595967,0.96496241844734,"uncharacterized LOC115118872","gonad"
"LOC115108884",99.0742247114988,-0.0136883779724407,0.132290850049898,-0.103454893117887,0.917601947411665,0.968016250152697,"E3 ubiquitin-protein ligase ubr3, transcript variant X5","gonad"
"LOCNA.3511",160.931401005718,-0.0137133407002248,0.13492458748292,-0.101657507865953,0.919028531158729,0.968596528859542,NA,"gonad"
"LOC115109079",30.5433125453976,-0.013718141949393,0.166247163328669,-0.0825930360525369,0.934175138781556,0.975223632860777,"zinc finger protein 805-like","gonad"
"LOC115105455",19.1430813947829,-0.0137300632279486,0.214676427687506,-0.0639953004619901,0.94897396882727,0.979707873057322,"R-spondin-1-like, transcript variant X2","gonad"
"LOC115124254",998.136662706534,-0.0138020693898696,0.198835141306122,-0.0694208862272414,0.944654604218335,0.978642374174524,"ictacalcin-like","gonad"
"LOC115106335",52.3671848202098,-0.0138159596069879,0.127315049496722,-0.108533686954348,0.913572360007789,0.965910583323887,"mitochondrial import inner membrane translocase subunit Tim23","gonad"
