"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"pik3ca",14.5913158945983,0.190401751761774,0.200320517918717,0.950485520604694,0.341865607699393,0.602238001016343,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha, transcript variant X2","gonad"
"LOC115113275",33.1175999463686,0.190301782014527,0.248585687620381,0.765537967355304,0.443951266994419,0.688862422318663,"succinate dehydrogenase assembly factor 4, mitochondrial-like","gonad"
"nup153",71.2594401679949,0.190278999104829,0.132287442814942,1.43837536697275,0.150327578007297,0.388519217978717,"nucleoporin 153, transcript variant X1","gonad"
"LOC115143760",20.6028267977987,0.190264816478874,0.280440676306518,0.678449428181086,0.497486778376428,0.728710766293055,"NFX1-type zinc finger-containing protein 1-like","gonad"
"LOC115102424",86.5645945519547,0.190263623486121,0.14603195037585,1.30289038115583,0.192612188284196,0.445992807631864,"E3 ubiquitin-protein ligase NRDP1","gonad"
"LOC115116556",23.0130977219734,0.190219662660029,0.264832536579005,0.718263945651113,0.472594556374911,0.71041784778464,"uncharacterized LOC115116556","gonad"
"LOC115105824",24.9385812156015,0.190128584114408,0.15870269211027,1.19801738449593,0.230910249190993,0.490626855975619,"splicing factor ESS-2 homolog","gonad"
"LOC115137378",24.4354737989826,0.189957199542442,0.217708219298506,0.872531134352744,0.382918690837004,0.638535312486345,"coiled-coil domain-containing protein 120-like, transcript variant X3","gonad"
"tsnax",69.0876288525359,0.189878375499812,0.218680427744662,0.868291586302911,0.385234726989049,0.640121133463868,"translin associated factor X","gonad"
"lg9bh14orf119",123.518980079136,0.189833658369514,0.145030252217487,1.30892455516687,0.19055990793873,0.443055210394549,"linkage group 9b C14orf119 homolog","gonad"
"sptbn4",13.1471630644004,0.189807129280025,0.237860429052966,0.797976906187115,0.424883891799086,0.672531521372274,"spectrin beta, non-erythrocytic 4, transcript variant X1","gonad"
"LOC115140172",41.7986976336622,0.189716354434548,0.167328797407446,1.13379380820259,0.256881048866602,0.519600303389263,"ras GTPase-activating-like protein IQGAP1, transcript variant X1","gonad"
"LOC115103790",32.3120790740074,0.18966986194528,0.170461889230587,1.11268191852966,0.265845063881947,0.529424952335196,"anaphase-promoting complex subunit 11, transcript variant X2","gonad"
"LOC115128175",91.4079751740569,0.18960245850517,0.143620644262941,1.3201615929117,0.186781072055495,0.438252409439076,"soluble calcium-activated nucleotidase 1-like, transcript variant X2","gonad"
"LOC115133538",21.0614791178561,0.189517761938048,0.192829728998565,0.982824396021724,0.325693872714422,0.586676511178707,"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1-like, transcript variant X1","gonad"
"cebpz",60.1366492685097,0.18949932117531,0.213134153443627,0.889108188967153,0.373944938318408,0.63077742503193,"CCAAT enhancer binding protein zeta, transcript variant X2","gonad"
"LOC115130372",90.9907297641958,0.189410863946625,0.379817616540711,0.498688990973442,0.617998501451382,0.81095553572935,"E3 ubiquitin-protein ligase TRIM16-like","gonad"
"LOC115104097",48.6552114477342,0.189381493437169,0.144802212311494,1.30786325991883,0.190919692979948,0.443379118156043,"116 kDa U5 small nuclear ribonucleoprotein component","gonad"
"LOC115102359",161.608507086119,0.189349367841951,0.819401997510406,0.231082384979842,0.817250799553728,0.920700267851668,"wiskott-Aldrich syndrome protein-like, transcript variant X3","gonad"
"LOC115139579",241.408601108733,0.189332910154146,0.0939861877858519,2.01447589921981,0.0439595927285814,0.194381482118881,"protein sel-1 homolog 1-like","gonad"
"LOC115129450",188.742551952893,0.189317360289339,0.138910391237445,1.36287399814267,0.172922224726773,0.420186403974024,"histidine--tRNA ligase, cytoplasmic-like, transcript variant X2","gonad"
"LOC115102273",488.483097226018,0.189281877848017,0.109105660994555,1.73484928391995,0.0827675041724709,0.278171993142235,"guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1-like, transcript variant X1","gonad"
"LOC115127674",30.3639941953155,0.189238374692083,0.200940590407067,0.941762808145046,0.346314090521462,0.606354868965913,"zinc finger protein 239-like","gonad"
"LOC115109495",343.628328838886,0.189138761013257,0.115946519726765,1.63125863078059,0.102835758544162,0.315492739460595,"ubiquitin-conjugating enzyme E2 H-like","gonad"
"allc",29.4947228341523,0.189131069141842,0.29270532935094,0.646148362112952,0.518183277568995,0.742786640418653,"allantoicase","gonad"
"LOC115134497",145.521558399177,0.189073727118115,0.130827286557032,1.44521630077294,0.148397139118839,0.385503398208752,"palmitoyltransferase ZDHHC7-like, transcript variant X3","gonad"
"LOC115138143",38.5376082169748,0.189013143388622,0.1751025571794,1.07944250748417,0.28039051023429,0.545459134663428,"CTD nuclear envelope phosphatase 1A-like, transcript variant X4","gonad"
"LOC115138314",150.427818408086,0.188949817477413,0.159128203118254,1.18740621571022,0.23506742942541,0.494781120962306,"heterogeneous nuclear ribonucleoprotein Q, transcript variant X1","gonad"
"LOC115112887",99.6934732139706,0.188915755694748,0.127407040346954,1.48277328458689,0.13813465626552,0.37035886271109,"TOM1-like protein 2, transcript variant X2","gonad"
"LOC115144166",237.848582944585,0.188875695481627,0.169279093357508,1.11576504655972,0.264522719201084,0.528288910990527,"ER lumen protein-retaining receptor 2","gonad"
"ogfod3",129.544440800134,0.188867907302852,0.129787704973451,1.45520646459914,0.145612111754648,0.38132604947604,"2-oxoglutarate and iron dependent oxygenase domain containing 3","gonad"
"LOC115133293",33.9273054713845,0.188816684672361,0.170692866192516,1.10617794922609,0.268649505122023,0.532586565822727,"diacylglycerol kinase delta-like, transcript variant X4","gonad"
"LOC115106731",71.2798810643111,0.188805827181097,0.193798009642388,0.974240280018854,0.329937249091706,0.590355838623142,"protein FAM57B-like, transcript variant X4","gonad"
"LOC115126141",68.2368981856921,0.188685274739233,0.141793301844232,1.33070654456241,0.183285588763213,0.434089896893413,"protein jagged-1b-like","gonad"
"LOC115145016",144.499937268692,0.188569225412066,0.112870281252328,1.67067206105838,0.0947864702925949,0.301074729641769,"oxysterol-binding protein-related protein 9-like, transcript variant X2","gonad"
"znf277",61.3950147572897,0.188553216924304,0.137404951169847,1.37224470675174,0.169987272257454,0.416480578665555,"zinc finger protein 277","gonad"
"LOC115109533",38.7073989235538,0.188517107373529,0.149201386196364,1.26350774734372,0.206406764143961,0.46143070771674,"ADP-ribosylation factor-like protein 1","gonad"
"LOC115135100",30.7280688288491,0.188496327166473,0.481050584928418,0.391843047430286,0.695174186066558,0.856434644794872,"bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2-like","gonad"
"LOC115101234",559.964660203571,0.188480617798648,0.149280594934567,1.26259289012924,0.206735524346594,0.461797512307672,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","gonad"
"LOC115130282",458.643017200649,0.188326208624747,0.157537292121252,1.19543890902858,0.231915591368403,0.491904785879309,"phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein-like","gonad"
"cavin2",15.4743017831739,0.188098930596626,0.270082429263763,0.696450084181255,0.486147006914719,0.720311597894676,"caveolae associated protein 2","gonad"
"LOC115130987",241.924128282654,0.188063056379494,0.228265756561795,0.823877655642064,0.410009077700142,0.661288515121594,"regulator of cell cycle RGCC-like, transcript variant X1","gonad"
"LOC115145917",28.8022002676231,0.188036661658179,0.223099136141107,0.842839039678075,0.399318470816747,0.652685105883045,"retinol dehydrogenase 7-like, transcript variant X1","gonad"
"LOC115102498",49.5899519419064,0.188004399599355,0.186081975241566,1.01033106164793,0.312336704197883,0.575247027938402,"cytochrome b5 reductase 4, transcript variant X1","gonad"
"LOC115106405",65.7122972516365,0.187929914658941,0.181164604490532,1.03734344348023,0.299575825986884,0.56451465455297,"terminal nucleotidyltransferase 5A-like","gonad"
"LOC115122746",153.755266939118,0.187755399766787,0.101610306819648,1.84779876809191,0.0646314592054284,0.243272781522196,"golgin subfamily A member 2-like, transcript variant X1","gonad"
"LOC115136075",36.8879570117345,0.187626843309081,0.164942560837753,1.1375283756728,0.255317469333527,0.517668405030914,"adapter molecule crk-like","gonad"
"LOC115140192",207.668846910141,0.187576991567938,0.193969568267067,0.967043403992489,0.333522336216717,0.593553375450961,"septin-2","gonad"
"dmtn",18.7002227471722,0.187493383480175,0.237960493628309,0.787918114563326,0.430744604665411,0.677270778277452,"dematin actin binding protein, transcript variant X6","gonad"
"LOC115129801",28.0288747980397,0.187422636037917,0.178376018747612,1.05071655569971,0.293388789967689,0.558010357286126,"splicing factor YJU2-like","gonad"
"LOC115108757",1907.05440024304,0.187341734494684,0.162962358036538,1.14960127450218,0.250308133009422,0.51188756182362,"60S ribosomal protein L5-like","gonad"
"LOC115103051",46.053524768752,0.187320158233759,0.125057110809857,1.49787690616466,0.134165234777942,0.36422009608677,"suppressor of cytokine signaling 6-like, transcript variant X3","gonad"
"LOC115145935",68.0183535723134,0.187217900847335,0.146817056138761,1.27517814190737,0.20224619609046,0.456609230427817,"DNA (cytosine-5)-methyltransferase 3A-like, transcript variant X4","gonad"
"LOC115111409",19.4742486038068,0.187210475986166,0.255177662794608,0.733647584729432,0.463163551579652,0.702979313954116,"prolactin receptor-like","gonad"
"LOC115143130",116.337465988576,0.187129014691519,0.134828380889634,1.38790522779248,0.165165905750116,0.410563004490569,"testis-expressed protein 264-like","gonad"
"LOC115107950",574.092862148013,0.187121545311904,0.125045864051343,1.49642330621245,0.134543379891641,0.364755801898257,"platelet-activating factor acetylhydrolase-like, transcript variant X1","gonad"
"LOC115111222",187.663435237875,0.187097933438767,0.161880639733236,1.15577708209633,0.247772349522111,0.508378572117535,"small ubiquitin-related modifier 3-like, transcript variant X1","gonad"
"LOC115136136",63.4869845602331,0.18708726690636,0.119742500166638,1.56241323378084,0.118190671499193,0.340996730013932,"phosphatidylinositol-binding clathrin assembly protein-like, transcript variant X5","gonad"
"LOC115104267",246.121582269212,0.187085934463899,0.12251671326592,1.52702377885238,0.126755098552927,0.353679777442909,"hsc70-interacting protein-like, transcript variant X2","gonad"
"LOC115106044",406.704525070283,0.187040212891187,0.101553132239966,1.84179659224314,0.0655049087263269,0.245037662007284,"ornithine decarboxylase antizyme 2-like","gonad"
"LOC115110751",753.475839727815,0.187040047438605,0.10036322922183,1.86363122120349,0.0623735100975612,0.238863836602261,"serine/threonine-protein phosphatase alpha-2 isoform-like, transcript variant X1","gonad"
"LOC115136115",225.205742363222,0.186937527149164,0.0943402458760304,1.98152469726242,0.0475324625298124,0.20429023066979,"myelin protein zero-like protein 1, transcript variant X1","gonad"
"rufy2",23.8655253651164,0.18685147736506,0.227366231320089,0.821808393797971,0.41118595575328,0.661787399771426,"RUN and FYVE domain containing 2, transcript variant X3","gonad"
"LOC115101947",207.273464808322,0.1866265904494,0.196736997269805,0.948609529673061,0.342819242392986,0.603026687851969,"bcl-2-like protein 1, transcript variant X2","gonad"
"LOC115126485",71.9130925875949,0.1866037736914,0.177536807583736,1.05107090879387,0.293226023951368,0.557817654113689,"protein transport protein Sec31A-like","gonad"
"ubr7",61.1271982945768,0.186349123605273,0.125068321752619,1.48997860524478,0.13622986149287,0.367269522613112,"ubiquitin protein ligase E3 component n-recognin 7 (putative), transcript variant X3","gonad"
"LOC115137935",50.4224339006414,0.186346811414724,0.249169378056476,0.747872041372944,0.454537343032674,0.696113461352398,"cell death activator CIDE-3-like, transcript variant X4","gonad"
"LOC115110432",294.359485544655,0.186344917072267,0.0994361206820837,1.87401636139897,0.0609281700460655,0.235715289869245,"DNA-directed RNA polymerases I, II, and III subunit RPABC2","gonad"
"LOC115117364",415.101481513525,0.186344414121767,0.229654158049481,0.811413194973015,0.417128424141975,0.66631916846047,"glycine amidinotransferase, mitochondrial-like","gonad"
"LOC115131507",12.8769358561413,0.186333438054009,0.267735855771411,0.695959969639248,0.486453899268036,0.720337410905347,"death-associated protein kinase 2-like, transcript variant X2","gonad"
"LOC115133616",1308.10720863082,0.186246089424041,0.0973142786887828,1.9138618909119,0.0556378048845735,0.22301386468255,"gamma-aminobutyric acid receptor-associated protein","gonad"
"LOC115101103",64.1975445303493,0.186229307083459,0.149804192795026,1.24315150069446,0.213812010788748,0.469417072715185,"ankyrin repeat family A protein 2-like","gonad"
"LOC115109966",779.105721622427,0.186146784072309,0.100377863188637,1.85446051708124,0.0636733037862239,0.241801402121456,"V-type proton ATPase 16 kDa proteolipid subunit-like","gonad"
"LOC115131734",604.912418758756,0.186127446598337,0.211983496656733,0.878028004697624,0.379928521283778,0.636044892191526,"prostate stem cell antigen-like","gonad"
"lyrm7",41.9202474811412,0.186111950305967,0.175834621071956,1.05844883772807,0.289850864140958,0.554408964016964,"LYR motif containing 7","gonad"
"LOC115116433",15.3600950134933,0.186107178484463,0.26866659485868,0.692706804812696,0.488493567795202,0.721799087497905,"sodium-dependent lysophosphatidylcholine symporter 1-like","gonad"
"xpo4",55.1342760874966,0.186018803742836,0.398098884076625,0.467267835161857,0.640308265913332,0.825963543582413,"exportin 4, transcript variant X1","gonad"
"LOC115134344",606.28238647053,0.185993662032084,0.147501260234957,1.26096320625202,0.207322103798076,0.462481891701421,"coactosin-like protein","gonad"
"LOC115143298",105.016532756254,0.185988336939816,0.146293720141866,1.27133507001843,0.203609471038645,0.458439109324547,"polyhomeotic-like protein 2, transcript variant X1","gonad"
"LOC115125236",13.4875883779997,0.185975802037293,0.276122982697091,0.673525253931182,0.500613187970697,0.730624496663919,"pleckstrin homology domain-containing family G member 1-like","gonad"
"LOC115112669",145.260251511568,0.185930465190372,0.222975428487613,0.833860782111697,0.404359439140003,0.655693439505082,"homeobox protein koza-like","gonad"
"LOC115135618",56.4841249516544,0.185926754924586,0.106534839258093,1.74522021358813,0.0809465439821131,0.274975468474026,"U1 small nuclear ribonucleoprotein C-like","gonad"
"LOC115103773",59.6942732343244,0.185922995173488,0.157776102152749,1.1783976954475,0.238638096037699,0.498615195309083,"phosphatidylinositol 5-phosphate 4-kinase type-2 beta-like, transcript variant X1","gonad"
"LOC115103254",3238.70375209811,0.185915889438888,0.199197178155381,0.933325919375556,0.350651716473908,0.610105390926022,"40S ribosomal protein S15","gonad"
"lrrc56",108.889248146309,0.185835866611613,0.107445017651275,1.72959035862198,0.0837034898429062,0.27987487322059,"leucine rich repeat containing 56, transcript variant X2","gonad"
"LOC115132915",12.919815668688,0.185655422690865,0.195150861342591,0.951343086131419,0.341430241623755,0.601962271015818,"protein FAM3C-like, transcript variant X1","gonad"
"LOC115136659",206.752821500482,0.185631994440984,0.277521568807978,0.668892134180123,0.503564288182339,0.732498870453617,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1, transcript variant X1","gonad"
"LOC115134506",300.196831929477,0.185627455193614,0.180365937418729,1.02917134936997,0.303399163000099,0.567595590255518,"proteasome subunit alpha type-1","gonad"
"LOC115125620",301.59897986337,0.185573758205553,0.105086138859563,1.76592041747346,0.077409201258643,0.268624131890658,"ER membrane protein complex subunit 7-like","gonad"
"LOC115134299",86.5982792597131,0.185526037795171,0.160008547911667,1.15947579186576,0.246262298552009,0.50704675578479,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A-like","gonad"
"LOC115128538",44.4817190426362,0.185469761568364,0.337695140509108,0.549222477080216,0.582852780982312,0.788133990579791,"terminal nucleotidyltransferase 5A-like","gonad"
"LOC115112448",72.49586322336,0.18540143905572,0.183222022759004,1.01189494725524,0.31158828542877,0.574743158614726,"ras-related protein R-Ras2","gonad"
"LOC115128636",98.6272155890361,0.185279356822647,0.152841110974307,1.21223508283575,0.225422405609859,0.48383605582842,"maturin-like","gonad"
"LOC115145144",34.7976646070915,0.185278694707437,0.193625425449624,0.956892382687836,0.338621576347381,0.598463286300306,"multifunctional protein ADE2-like, transcript variant X1","gonad"
"LOC115129633",76.1607992352848,0.185144371837738,0.14663508521146,1.26261986734447,0.206725824463409,0.461797512307672,"quinone oxidoreductase-like protein 1, transcript variant X3","gonad"
"eaf2",50.2453779657131,0.185096107825743,0.140488564266854,1.31751725695025,0.187665300461319,0.439525942855066,"ELL associated factor 2","gonad"
"LOC115105567",38.2103884647936,0.184958562266583,0.146913431521797,1.25896291680547,0.208043726522114,0.463256446330344,"uncharacterized LOC115105567","gonad"
"LOC115102560",115.276774776496,0.184941154095113,0.147442788582123,1.25432485287067,0.209723954127345,0.46510464381889,"proliferation-associated protein 2G4-like, transcript variant X1","gonad"
"LOC115130193",27.3702488050016,0.184903899506201,0.29159508571658,0.634111850862677,0.526007829255942,0.748547065153914,"NEDD8 ultimate buster 1-like, transcript variant X3","gonad"
"LOC115109723",105.875694116499,0.184826386854895,0.186847073347979,0.989185345764975,0.322572466860046,0.58455192217896,"1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like, transcript variant X1","gonad"
"LOC115134219",481.598297050522,0.184800192174356,0.151843912537662,1.21704050617452,0.223588804668116,0.481265955845207,"ADP-ribosylation factor 4-like","gonad"
"mrpl3",84.1426118014751,0.184793641473434,0.132237770362246,1.39743464342464,0.162282907463042,0.40603689548161,"mitochondrial ribosomal protein L3","gonad"
"LOC115131932",220.726685073743,0.184780292804516,0.12773173047472,1.44662796094418,0.1480011506662,0.385212408940157,"poly(rC)-binding protein 2, transcript variant X1","gonad"
"LOC115127867",62.3113922845541,0.184725867317338,0.174064452737132,1.06124980955363,0.288576388501609,0.553729962971381,"uncharacterized LOC115127867","gonad"
"LOC115132481",15.317952585831,0.184594373965413,0.327451357270773,0.563730672866842,0.572937439324302,0.781477886587937,"zinc finger protein 436-like","gonad"
"ak6",168.364758253162,0.184516590382392,0.151312831085026,1.21943782995315,0.222678058954087,0.480273561222428,"adenylate kinase 6, transcript variant X2","gonad"
"LOC115126334",19.2473424883152,0.184509652652863,0.214389108624004,0.860629785892979,0.38944197555572,0.643232518199368,"asparagine--tRNA ligase, cytoplasmic-like, transcript variant X1","gonad"
"LOC115134250",29.4657031471306,0.18449626220419,0.177930361535116,1.03690151929342,0.29978175581521,0.564618786344021,"solute carrier organic anion transporter family member 3A1-like, transcript variant X1","gonad"
"atg4c",148.47783426974,0.184442195101405,0.125567571911726,1.4688680548117,0.141868580767156,0.376024226628976,"autophagy related 4C cysteine peptidase","gonad"
"LOC115105281",113.462593835347,0.184311100473365,0.121303308560014,1.51942352324362,0.128655924610369,0.356676892231768,"voltage-dependent anion-selective channel protein 1-like","gonad"
"LOC115107720",61.1046925351489,0.184308348605434,0.151668774151756,1.21520299505434,0.224288678403989,0.482429243585217,"heat shock factor protein 2-like, transcript variant X2","gonad"
"LOC115101113",228.458720265719,0.184300053346339,0.145226114572993,1.26905587117189,0.204421137740715,0.45917082327048,"hepatic leukemia factor-like, transcript variant X2","gonad"
"LOC115117954",34.6178224682078,0.18423760028874,0.155872318896955,1.1819776698808,0.237214561296618,0.496798591715366,"SET-binding protein-like","gonad"
"pnrc1",41.3495373095803,0.18418729532724,0.15005485871652,1.22746638731107,0.219647347770825,0.476396756197241,"proline rich nuclear receptor coactivator 1","gonad"
"mthfd1l",50.2908422274883,0.184144848693516,0.133728500362008,1.37700526211712,0.168510620943733,0.414732117914384,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like, transcript variant X2","gonad"
"LOC115108349",35.9713096041472,0.184016324981883,0.191110995211373,0.962876703029861,0.335609402174584,0.595574656033795,"secretory carrier-associated membrane protein 4-like, transcript variant X1","gonad"
"LOC115126082",966.507901820459,0.183967581534155,0.131663157419007,1.39725937870907,0.162335586458361,0.40603689548161,"high mobility group protein B2-like","gonad"
"LOC115132459",64.0650838919373,0.183920238479142,0.17879304469517,1.02867669596831,0.30363162427333,0.567854941317118,"rab GDP dissociation inhibitor alpha-like","gonad"
"LOC115107939",50.953904839916,0.183906559226538,0.198214650810934,0.927815166407432,0.35350345546,0.612074073748975,"protein C10, transcript variant X1","gonad"
"LOC115110181",42.76104722719,0.183826151072015,0.174180685250435,1.05537620780233,0.291253299827735,0.555831555589651,"insulin-like growth factor 2 mRNA-binding protein 1, transcript variant X3","gonad"
"LOC115139362",227.233145818123,0.183819463038587,0.0976242518876061,1.88292826305309,0.0597100904106476,0.232464021910034,"epoxide hydrolase 1-like","gonad"
"LOC115108485",63.8538230079965,0.183796384351201,0.105524656056117,1.74173876722668,0.0815541656419361,0.275837822540051,"uncharacterized LOC115108485, transcript variant X2","gonad"
"LOC115125872",25.734519836117,0.183785407531202,0.283068268152653,0.649261779607492,0.516169185557474,0.74142149786246,"guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1-like, transcript variant X3","gonad"
"LOC115119082",16.2414366383082,0.183712388796511,0.27531381797125,0.667283575340543,0.504591015666372,0.732966995794756,"prostaglandin E synthase 2-like, transcript variant X1","gonad"
"LOC115120456",43.8528246068289,0.18367483261013,0.191026457655206,0.961515147507233,0.336293212949227,0.596147195304253,"epidermal growth factor-like protein 7, transcript variant X1","gonad"
"LOC115136186",309.082799437108,0.183658022514704,0.115315175985904,1.59266133832336,0.111236185129666,0.330231304814104,"voltage-dependent anion-selective channel protein 1","gonad"
"LOC115132621",127.201776257743,0.18365254859369,0.128166051468924,1.43292663297987,0.151878805192238,0.39048258724912,"disks large-associated protein 4-like","gonad"
"fam210a",122.137916976616,0.183638493746115,0.203732189882032,0.901372011229292,0.367390557629802,0.62514929375133,"family with sequence similarity 210 member A","gonad"
"LOC115114535",114.785322589272,0.183560458116288,0.264597060649165,0.693735817268488,0.487847899709892,0.72116646044071,"cAMP-dependent protein kinase catalytic subunit beta, transcript variant X2","gonad"
"LOC115145576",82.287956434407,0.183478743858977,0.138213331740869,1.32750395021932,0.184342034091911,0.43539924170323,"RING finger protein 150-like","gonad"
"LOC115136866",60.1453347605399,0.183395254335786,0.154535260445405,1.1867534555363,0.235324882940594,0.494858568538629,"pleckstrin homology-like domain family B member 1, transcript variant X5","gonad"
"LOC115137570",1849.18807059092,0.18337792695838,0.301040240303918,0.60914755706164,0.542426637568338,0.761544852435103,"transcription factor MafB-like","gonad"
"LOC115123698",30.0372581328348,0.18337676742255,0.228105094391301,0.803913511497373,0.421446926228392,0.670040207346396,"protein-tyrosine sulfotransferase 2-like, transcript variant X2","gonad"
"LOC115104216",56.5813731651972,0.183128255797306,0.278068722886487,0.658571931054837,0.510170692314184,0.737489966356102,"hemoglobin subunit beta","gonad"
"LOC115124164",19.9302956614767,0.183112627571917,0.197058068920267,0.929231817683178,0.352768961474364,0.611443748403681,"tRNA (guanine(10)-N2)-methyltransferase homolog, transcript variant X1","gonad"
"dcaf17",45.5097811830876,0.183097320894283,0.159620049259024,1.14708222271728,0.251347640361189,0.513383705523428,"DDB1 and CUL4 associated factor 17","gonad"
"LOC115108090",16.5692647567865,0.183070379526141,0.275969463676908,0.663371871246129,0.50709241650689,0.735071450227473,"zinc finger protein GLIS1-like, transcript variant X2","gonad"
"LOC115106909",31.0966628158487,0.182997970256825,0.173386086031936,1.05543630659682,0.291225825356729,0.555831555589651,"KICSTOR complex protein C12orf66 homolog","gonad"
"LOC115135530",222.90939638412,0.182973469316886,0.10415281165239,1.75677897134029,0.0789554907550396,0.271602101202823,"matrin-3-like, transcript variant X1","gonad"
"LOC115117886",22.9943591877986,0.182973030941112,0.313685756335663,0.583300412101974,0.559691085166949,0.772480063914648,"zinc finger protein 501-like","gonad"
"midn",776.185169702043,0.182969789614189,0.127740917796767,1.43235067330023,0.152043487722957,0.390679810680521,"midnolin","gonad"
"LOC115101393",46.148976114467,0.182719627744307,0.182103504147982,1.00338337034868,0.315675924594506,0.578720750344838,"B9 domain-containing protein 2","gonad"
"fam166b",20.5562608060815,0.182696848690865,0.48384188248021,0.377596184427745,0.705730599596815,0.862438228867185,"family with sequence similarity 166 member B, transcript variant X2","gonad"
"LOC115102555",72.6977097789939,0.18265113504867,0.140217220915127,1.30262983288785,0.19270116767998,0.445992807631864,"frizzled-6-like","gonad"
"LOC115105911",72.1168599862821,0.182644832206616,0.180751958269483,1.010472218145,0.312269103244003,0.575247027938402,"voltage-dependent anion-selective channel protein 2-like, transcript variant X1","gonad"
"LOC115140844",149.647950697597,0.182612577986774,0.099819538981079,1.82942718280224,0.0673356385461452,0.249062947886904,"zinc finger protein 696-like, transcript variant X2","gonad"
"LOC115107615",43.2628338001343,0.182599798407384,0.549191262751977,0.332488535036742,0.739520395489407,0.881399461682336,"ribonucleoside-diphosphate reductase subunit M2","gonad"
"LOC115140639",99.8495420667583,0.1825460596402,0.243650672374197,0.749212213787149,0.453729308732723,0.69576936903305,"adhesion G-protein coupled receptor V1-like","gonad"
"LOC115133936",38.4691275472825,0.182516458372714,0.210250906861055,0.868088804455577,0.385345719451902,0.640130142548444,"vesicle transport protein GOT1B-like","gonad"
"LOC115143393",38.569529036492,0.182501870538349,0.206082801235398,0.885575455323351,0.375846342691204,0.631752785802889,"class E basic helix-loop-helix protein 40-like","gonad"
"LOC115108128",15.4627060628838,0.182485386329889,0.236414728389886,0.771886707620605,0.440181530735253,0.685967675995704,"ephrin-A2-like","gonad"
"LOC115146061",162.395468663269,0.182467896540428,0.147169866147355,1.23984550178045,0.215032544584424,0.470831027433044,"cysteine-rich motor neuron 1 protein, transcript variant X2","gonad"
"LOC115101092",69.9184973616699,0.182420432855398,0.123586369126876,1.47605625235354,0.139928791744177,0.372951723856029,"torsin-1A-like, transcript variant X3","gonad"
"LOC115109408",1201.07794635085,0.182263346787149,0.065090715386684,2.80014354895899,0.00510798860783614,0.0536693525253894,"chromodomain-helicase-DNA-binding protein 2-like, transcript variant X2","gonad"
"phykpl",297.967313529522,0.182193308750797,0.103270568363469,1.76423265251677,0.0776928174068283,0.269104750559047,"5-phosphohydroxy-L-lysine phospho-lyase, transcript variant X1","gonad"
"LOC115113126",111.478823068415,0.182191252088487,0.116662054498129,1.56170104214484,0.118358433188032,0.341307475590206,"mitogen-activated protein kinase kinase kinase kinase 3-like, transcript variant X1","gonad"
"LOC115135515",94.9527497640468,0.182127625569976,0.114795152173885,1.58654457197025,0.1126158295966,0.332896939458786,"transcriptional activator protein Pur-alpha-like","gonad"
"selenon",1795.19600272913,0.182086543781551,0.162936334242336,1.1175318545631,0.263766987358269,0.52747586986196,"selenoprotein N","gonad"
"LOC115109422",27.7427344723532,0.182058040750367,0.158145488624482,1.15120603397461,0.249647483430732,0.510953276023688,"zinc finger protein 592-like, transcript variant X3","gonad"
"myo16",39.8163980089143,0.181895343099547,0.193325926394673,0.940874028081519,0.34676941862637,0.606686848595475,"myosin XVI, transcript variant X1","gonad"
"prpf6",117.406511840206,0.18186468602499,0.115898276227888,1.56917507269387,0.116607150846311,0.338684919335406,"pre-mRNA processing factor 6","gonad"
"LOC115107685",809.432205301386,0.181855867047586,0.108564536765034,1.67509457937611,0.0939156763445159,0.299356218348144,"glycoprotein integral membrane protein 1-like, transcript variant X1","gonad"
"LOC115109725",127.377747511761,0.181830389368941,0.101123285403616,1.79810603110052,0.0721602066816348,0.25820668358529,"transmembrane and coiled-coil domain protein 3-like","gonad"
"LOC115145835",296.16487827236,0.18173501753162,0.129560840543853,1.40270020454295,0.160706256307521,0.403733608623129,"programmed cell death protein 4-like","gonad"
"LOC115136113",75.1783764904845,0.181717119893269,0.111911036545549,1.62376406744574,0.104426171621165,0.318649003689725,"general transcription factor II-I repeat domain-containing protein 1-like","gonad"
"LOC115119189",257.005680915858,0.181712326233301,0.135749969928846,1.33858096858914,0.18070712513159,0.430340839964474,"ras-related protein Rab-18-B-like","gonad"
"LOC115139995",75.5473614609679,0.181695247585514,0.110462716661532,1.6448558670003,0.0999995379431101,0.310823006284643,"serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform-like, transcript variant X2","gonad"
"LOC115131737",225.489690188803,0.181637867653412,0.175092086864372,1.03738478937721,0.299556564267351,0.56451465455297,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2-like, transcript variant X1","gonad"
