"count" "trt" "gene" "sample"
2681.26466288487 "social" "LOC115101422" "C21"
3277.82614351873 "social" "LOC115101422" "C22"
2456.51911340593 "social" "LOC115101422" "C23"
3583.68025267937 "social" "LOC115101422" "C24"
2494.87808461256 "social" "LOC115101422" "C25"
4047.34926991567 "social" "LOC115101422" "C26"
3145.50122533452 "social" "LOC115101422" "C27"
3833.7100759295 "social" "LOC115101422" "C28"
3189.70303113898 "social" "LOC115101422" "C29"
3129.73968161913 "social" "LOC115101422" "C30"
176.387493947275 "territorial" "LOC115108527" "C01"
56.7832352576646 "territorial" "LOC115108527" "C02"
55.9019652062564 "territorial" "LOC115108527" "C03"
62.2487960299146 "territorial" "LOC115108527" "C04"
224.713959194869 "territorial" "LOC115108527" "C06"
173.497096461534 "territorial" "LOC115108527" "C07"
128.923256956516 "territorial" "LOC115108527" "C08"
108.021106076664 "territorial" "LOC115108527" "C09"
130.209668486132 "territorial" "LOC115108527" "C10"
115.084478394266 "territorial" "LOC115108527" "C11"
61.2070000317438 "territorial" "LOC115108527" "C12"
60.9276506768555 "territorial" "LOC115108527" "C13"
45.918533837365 "territorial" "LOC115108527" "C14"
50.8273871839709 "territorial" "LOC115108527" "C15"
40.114494466377 "social" "LOC115108527" "C16"
45.9033787813921 "social" "LOC115108527" "C18"
69.4896891193767 "social" "LOC115108527" "C19"
69.1202937374172 "social" "LOC115108527" "C20"
50.8462362723425 "social" "LOC115108527" "C21"
75.0474354465085 "social" "LOC115108527" "C22"
51.8847970535283 "social" "LOC115108527" "C23"
64.2768357834633 "social" "LOC115108527" "C24"
49.9800786912644 "social" "LOC115108527" "C25"
36.5314740389337 "social" "LOC115108527" "C26"
63.1196380675818 "social" "LOC115108527" "C27"
55.5921726610124 "social" "LOC115108527" "C28"
35.6376384990668 "social" "LOC115108527" "C29"
45.4806154911431 "social" "LOC115108527" "C30"
370.025101962623 "territorial" "LOC115144178" "C01"
86.7404411206151 "territorial" "LOC115144178" "C02"
97.2016119963748 "territorial" "LOC115144178" "C03"
72.2082792605459 "territorial" "LOC115144178" "C04"
248.120910978948 "territorial" "LOC115144178" "C06"
208.364728306494 "territorial" "LOC115144178" "C07"
222.914191395705 "territorial" "LOC115144178" "C08"
257.782646683447 "territorial" "LOC115144178" "C09"
181.780982462547 "territorial" "LOC115144178" "C10"
232.215278530628 "territorial" "LOC115144178" "C11"
163.712262380426 "territorial" "LOC115144178" "C12"
57.4144151723871 "territorial" "LOC115144178" "C13"
73.7257994520783 "territorial" "LOC115144178" "C14"
103.018751671052 "territorial" "LOC115144178" "C15"
69.1007099295797 "social" "LOC115144178" "C16"
130.656352506657 "social" "LOC115144178" "C18"
103.984533679065 "social" "LOC115144178" "C19"
80.1334273002125 "social" "LOC115144178" "C20"
83.9506108075814 "social" "LOC115144178" "C21"
102.657596722993 "social" "LOC115144178" "C22"
90.2056626527697 "social" "LOC115144178" "C23"
77.7508151743359 "social" "LOC115144178" "C24"
64.5330430122245 "social" "LOC115144178" "C25"
117.859658298241 "social" "LOC115144178" "C26"
69.6619883134486 "social" "LOC115144178" "C27"
57.313803056669 "social" "LOC115144178" "C28"
87.419421550323 "social" "LOC115144178" "C29"
96.6350409516587 "social" "LOC115144178" "C30"
215.115015550344 "territorial" "LOC115103547" "C01"
43.166323501778 "territorial" "LOC115103547" "C02"
41.7996467901184 "territorial" "LOC115103547" "C03"
66.2325893221671 "territorial" "LOC115103547" "C04"
97.8236416285418 "territorial" "LOC115103547" "C06"
168.132845408463 "territorial" "LOC115103547" "C07"
142.882306625702 "territorial" "LOC115103547" "C08"
186.101909299004 "territorial" "LOC115103547" "C09"
112.237846948897 "territorial" "LOC115103547" "C10"
118.903961007409 "territorial" "LOC115103547" "C11"
63.1973934754076 "territorial" "LOC115103547" "C12"
29.3085311366404 "territorial" "LOC115103547" "C13"
27.3803567608895 "territorial" "LOC115103547" "C14"
57.351307744856 "territorial" "LOC115103547" "C15"
50.7427734695513 "social" "LOC115103547" "C16"
68.1005861856283 "social" "LOC115103547" "C18"
65.9212569235469 "social" "LOC115103547" "C19"
34.3865648086011 "social" "LOC115103547" "C20"
43.2598171080169 "social" "LOC115103547" "C21"
52.9593064253208 "social" "LOC115103547" "C22"
51.8847970535283 "social" "LOC115103547" "C23"
59.7855093198391 "social" "LOC115103547" "C24"
46.099288205675 "social" "LOC115103547" "C25"
59.1798291491206 "social" "LOC115103547" "C26"
36.9502370841148 "social" "LOC115103547" "C27"
38.375868704446 "social" "LOC115103547" "C28"
55.0558071432879 "social" "LOC115103547" "C29"
48.1265340494456 "social" "LOC115103547" "C30"
925.119578273289 "territorial" "LOC115101326" "C01"
249.235588074195 "territorial" "LOC115101326" "C02"
122.384323453764 "territorial" "LOC115101326" "C03"
221.600527720017 "territorial" "LOC115101326" "C04"
504.365435773084 "territorial" "LOC115101326" "C06"
591.908678601058 "territorial" "LOC115101326" "C07"
383.90856424699 "territorial" "LOC115101326" "C08"
595.706122924392 "territorial" "LOC115101326" "C09"
391.973156093689 "territorial" "LOC115101326" "C10"
466.47687880335 "territorial" "LOC115101326" "C11"
296.073426384064 "territorial" "LOC115101326" "C12"
150.866479591245 "territorial" "LOC115101326" "C13"
361.067544137449 "territorial" "LOC115101326" "C14"
262.38881108696 "territorial" "LOC115101326" "C15"
197.606265149778 "social" "LOC115101326" "C16"
209.355542394404 "social" "LOC115101326" "C18"
269.321892085847 "social" "LOC115101326" "C19"
176.710137004726 "social" "LOC115101326" "C20"
201.88494508937 "social" "LOC115101326" "C21"
155.116903148314 "social" "LOC115101326" "C22"
173.814823960206 "social" "LOC115101326" "C23"
164.882548568645 "social" "LOC115101326" "C24"
207.152093357634 "social" "LOC115101326" "C25"
234.189845909656 "social" "LOC115101326" "C26"
209.855207867736 "social" "LOC115101326" "C27"
259.605374546324 "social" "LOC115101326" "C28"
188.208963560804 "social" "LOC115101326" "C29"
217.465321780808 "social" "LOC115101326" "C30"
358.729574828395 "territorial" "LOC115105256" "C01"
53.1520587894281 "territorial" "LOC115105256" "C02"
56.909273664552 "territorial" "LOC115105256" "C03"
115.034057152261 "territorial" "LOC115105256" "C04"
165.580607319299 "territorial" "LOC115105256" "C06"
229.821732518778 "territorial" "LOC115105256" "C07"
176.38402583175 "territorial" "LOC115105256" "C08"
218.102238488487 "territorial" "LOC115105256" "C09"
174.748530556672 "territorial" "LOC115105256" "C10"
255.132174209481 "territorial" "LOC115105256" "C11"
116.938016454328 "territorial" "LOC115105256" "C12"
44.7667673563011 "territorial" "LOC115105256" "C13"
54.260713521779 "territorial" "LOC115105256" "C14"
96.4948311101667 "territorial" "LOC115105256" "C15"
99.0531325748891 "social" "LOC115105256" "C16"
99.3784693461428 "social" "LOC115105256" "C18"
74.2475987138165 "social" "LOC115105256" "C19"
64.884473136342 "social" "LOC115105256" "C20"
71.5364703568668 "social" "LOC115105256" "C21"
64.0033709359147 "social" "LOC115105256" "C22"
69.3033723259108 "social" "LOC115105256" "C23"
73.2594887107117 "social" "LOC115105256" "C24"
62.5926477694299 "social" "LOC115105256" "C25"
128.154365166508 "social" "LOC115105256" "C26"
67.7927453860581 "social" "LOC115105256" "C27"
48.7056510783858 "social" "LOC115105256" "C28"
87.419421550323 "social" "LOC115105256" "C29"
87.8153124239836 "social" "LOC115105256" "C30"
908.983110938676 "territorial" "LOC115118247" "C01"
219.278382211245 "territorial" "LOC115118247" "C02"
206.998233950592 "territorial" "LOC115118247" "C03"
124.993540382892 "territorial" "LOC115118247" "C04"
519.148773741976 "territorial" "LOC115118247" "C06"
575.815925441845 "territorial" "LOC115118247" "C07"
597.016722529904 "territorial" "LOC115118247" "C08"
419.064305798443 "territorial" "LOC115118247" "C09"
606.072247450317 "territorial" "LOC115118247" "C10"
461.38423531916 "territorial" "LOC115118247" "C11"
263.231934563613 "territorial" "LOC115118247" "C12"
155.082362196607 "territorial" "LOC115118247" "C13"
189.58940618005 "territorial" "LOC115118247" "C14"
258.66085648074 "territorial" "LOC115118247" "C15"
165.721428140255 "social" "LOC115118247" "C16"
290.07266022799 "social" "LOC115118247" "C18"
262.185027694188 "social" "LOC115118247" "C19"
257.190728425153 "social" "LOC115118247" "C20"
194.988200394529 "social" "LOC115118247" "C21"
196.532145063041 "social" "LOC115118247" "C22"
176.427610251063 "social" "LOC115118247" "C23"
162.18775269047 "social" "LOC115118247" "C24"
141.178655102614 "social" "LOC115118247" "C25"
190.952077062935 "social" "LOC115118247" "C26"
207.051343476651 "social" "LOC115118247" "C27"
177.827930752634 "social" "LOC115118247" "C28"
214.099855086432 "social" "LOC115118247" "C29"
222.757158897413 "social" "LOC115118247" "C30"
144.11455927805 "territorial" "tprkb" "C01"
26.8260293947141 "territorial" "tprkb" "C02"
38.7777214152317 "territorial" "tprkb" "C03"
25.3987080765785 "territorial" "tprkb" "C04"
122.462538243363 "territorial" "tprkb" "C06"
102.420770008346 "territorial" "tprkb" "C07"
97.2827443730265 "territorial" "tprkb" "C08"
111.861145579402 "territorial" "tprkb" "C09"
77.8569709646212 "territorial" "tprkb" "C10"
79.4359740049391 "territorial" "tprkb" "C11"
35.3318852641153 "territorial" "tprkb" "C12"
20.1741188250227 "territorial" "tprkb" "C13"
29.2341744685371 "territorial" "tprkb" "C14"
43.3714779715308 "territorial" "tprkb" "C15"
22.7227651884554 "social" "tprkb" "C16"
47.9213067272318 "social" "tprkb" "C18"
48.0790959443977 "social" "tprkb" "C19"
19.9847747649456 "social" "tprkb" "C20"
49.4668873333742 "social" "tprkb" "C21"
36.39320965943 "social" "tprkb" "C22"
30.9825067266693 "social" "tprkb" "C23"
30.1427546599196 "social" "tprkb" "C24"
16.0231619423575 "social" "tprkb" "C25"
50.9440636545072 "social" "tprkb" "C26"
39.7541014752006 "social" "tprkb" "C27"
27.1852711326779 "social" "tprkb" "C28"
48.5830842618808 "social" "tprkb" "C29"
28.7231312885604 "social" "tprkb" "C30"
71.5004562722944 "territorial" "LOC115137201" "C01"
65.8611764282556 "territorial" "LOC115137201" "C02"
96.1943035380793 "territorial" "LOC115137201" "C03"
58.265002737662 "territorial" "LOC115137201" "C04"
64.5611311985339 "territorial" "LOC115137201" "C06"
47.4371967143697 "territorial" "LOC115137201" "C07"
69.3646450346535 "territorial" "LOC115137201" "C08"
485.624990512569 "territorial" "LOC115137201" "C09"
163.027777380214 "territorial" "LOC115137201" "C10"
75.6164913917969 "territorial" "LOC115137201" "C11"
285.126262443914 "territorial" "LOC115137201" "C12"
131.192360766222 "territorial" "LOC115137201" "C13"
65.3836197676643 "territorial" "LOC115137201" "C14"
41.5075006684207 "territorial" "LOC115137201" "C15"
91.323475118035 "social" "LOC115137201" "C16"
44.8944148084723 "social" "LOC115137201" "C18"
48.0790959443977 "social" "LOC115137201" "C19"
75.0504425789224 "social" "LOC115137201" "C20"
52.9152596807949 "social" "LOC115137201" "C21"
52.9593064253208 "social" "LOC115137201" "C22"
78.8835887257211 "social" "LOC115137201" "C23"
37.3288770017183 "social" "LOC115137201" "C24"
71.3244263620059 "social" "LOC115137201" "C25"
61.238770522774 "social" "LOC115137201" "C26"
64.9888809949723 "social" "LOC115137201" "C27"
108.962714926368 "social" "LOC115137201" "C28"
47.658409564537 "social" "LOC115137201" "C29"
63.1200725464933 "social" "LOC115137201" "C30"
127.978091943438 "territorial" "dimt1" "C01"
43.166323501778 "territorial" "dimt1" "C02"
32.7338706654583 "territorial" "dimt1" "C03"
18.4270698151365 "territorial" "dimt1" "C04"
85.5041933211315 "territorial" "dimt1" "C06"
93.0333306654716 "territorial" "dimt1" "C07"
119.617223843725 "territorial" "dimt1" "C08"
111.861145579402 "territorial" "dimt1" "C09"
122.395833035161 "territorial" "dimt1" "C10"
76.8896522628443 "territorial" "dimt1" "C11"
88.0773115212042 "territorial" "dimt1" "C12"
18.0661775223417 "territorial" "dimt1" "C13"
43.1378072758937 "territorial" "dimt1" "C14"
66.6711942604062 "territorial" "dimt1" "C15"
27.5538010989892 "social" "dimt1" "C16"
53.9750905647507 "social" "dimt1" "C18"
36.1843219582983 "social" "dimt1" "C19"
36.0808930490311 "social" "dimt1" "C20"
43.2598171080169 "social" "dimt1" "C21"
18.446604829715 "social" "dimt1" "C22"
35.337150544765 "social" "dimt1" "C23"
54.3959175634901 "social" "dimt1" "C24"
29.6059286419202 "social" "dimt1" "C25"
36.5314740389337 "social" "dimt1" "C26"
44.4272087936768 "social" "dimt1" "C27"
35.7934231109611 "social" "dimt1" "C28"
53.2064577486001 "social" "dimt1" "C29"
41.0707512273055 "social" "dimt1" "C30"
18610.6877770084 "territorial" "LOC115131257" "C01"
2914.51911575973 "territorial" "LOC115131257" "C02"
2795.78097177021 "territorial" "LOC115131257" "C03"
2475.4315828119 "territorial" "LOC115131257" "C04"
10577.9783167425 "territorial" "LOC115131257" "C06"
13441.9720762322 "territorial" "LOC115131257" "C07"
8195.39275912376 "territorial" "LOC115131257" "C08"
6065.2023879909 "territorial" "LOC115131257" "C09"
7575.2320861721 "territorial" "LOC115131257" "C10"
10208.7038640581 "territorial" "LOC115131257" "C11"
2802.97396867853 "territorial" "LOC115131257" "C12"
2439.38808720192 "territorial" "LOC115131257" "C13"
2561.54916311509 "territorial" "LOC115131257" "C14"
3245.68448471457 "territorial" "LOC115131257" "C15"
3434.40032520741 "social" "LOC115131257" "C16"
4036.3558916793 "social" "LOC115131257" "C18"
6250.01425229664 "social" "LOC115131257" "C19"
4485.38685241835 "social" "LOC115131257" "C20"
2824.02727806808 "social" "LOC115131257" "C21"
5293.3679167021 "social" "LOC115131257" "C22"
2460.87375722402 "social" "LOC115131257" "C23"
3641.16923141376 "social" "LOC115131257" "C24"
2621.97397301562 "social" "LOC115131257" "C25"
3604.6768745802 "social" "LOC115131257" "C26"
2173.49490309146 "social" "LOC115131257" "C27"
2823.11303367906 "social" "LOC115131257" "C28"
2575.71903210266 "social" "LOC115131257" "C29"
2701.10087517412 "social" "LOC115131257" "C30"
365.18416176224 "territorial" "LOC115123317" "C01"
150.286029314752 "territorial" "LOC115123317" "C02"
97.2016119963748 "territorial" "LOC115123317" "C03"
164.831473305418 "territorial" "LOC115123317" "C04"
297.39870420859 "territorial" "LOC115123317" "C06"
257.984050547399 "territorial" "LOC115123317" "C07"
262.930133780707 "territorial" "LOC115123317" "C08"
585.466017583757 "territorial" "LOC115123317" "C09"
387.284854823106 "territorial" "LOC115123317" "C10"
225.849474175391 "territorial" "LOC115123317" "C11"
278.159885391091 "territorial" "LOC115123317" "C12"
54.6038267688125 "territorial" "LOC115123317" "C13"
82.0679791364923 "territorial" "LOC115123317" "C14"
188.761707614113 "territorial" "LOC115123317" "C15"
110.64761876017 "social" "LOC115123317" "C16"
176.05973128805 "social" "LOC115123317" "C18"
124.205649455434 "social" "LOC115123317" "C19"
92.8408891034379 "social" "LOC115123317" "C20"
139.124568366313 "social" "LOC115123317" "C21"
133.028774127126 "social" "LOC115123317" "C22"
98.0440215253419 "social" "LOC115123317" "C23"
128.053671566927 "social" "LOC115123317" "C24"
85.877390682966 "social" "LOC115123317" "C25"
143.596425468908 "social" "LOC115123317" "C26"
125.739276135164 "social" "LOC115123317" "C27"
77.9733678045487 "social" "LOC115123317" "C28"
180.811565982053 "social" "LOC115123317" "C29"
156.60919493985 "social" "LOC115123317" "C30"
79.5686899396006 "territorial" "LOC115134527" "C01"
23.1948529264777 "territorial" "LOC115134527" "C02"
23.6680945407981 "territorial" "LOC115134527" "C03"
16.4351731690102 "territorial" "LOC115134527" "C04"
47.3139035681594 "territorial" "LOC115134527" "C06"
21.9570042122833 "territorial" "LOC115134527" "C07"
16.3202562917447 "territorial" "LOC115134527" "C08"
60.6606188762289 "territorial" "LOC115134527" "C09"
33.3181088940817 "territorial" "LOC115134527" "C10"
43.7874696156117 "territorial" "LOC115134527" "C11"
17.4183442711417 "territorial" "LOC115134527" "C12"
31.4164724393214 "territorial" "LOC115134527" "C13"
7.91527083059021 "territorial" "LOC115134527" "C14"
63.8752283057411 "territorial" "LOC115134527" "C15"
15.9593149137081 "social" "LOC115134527" "C16"
33.7958111063542 "social" "LOC115134527" "C18"
14.7737287833193 "social" "LOC115134527" "C19"
21.6791030053757 "social" "LOC115134527" "C20"
8.77609363380972 "social" "LOC115134527" "C21"
14.3050806382423 "social" "LOC115134527" "C22"
24.8860053813355 "social" "LOC115134527" "C23"
16.668775269047 "social" "LOC115134527" "C24"
16.9933595637548 "social" "LOC115134527" "C25"
10.7947068682668 "social" "LOC115134527" "C26"
26.669400983467 "social" "LOC115134527" "C27"
14.2730431652531 "social" "LOC115134527" "C28"
16.2194698548457 "social" "LOC115134527" "C29"
19.0214299081177 "social" "LOC115134527" "C30"
203.819488416116 "territorial" "LOC115104214" "C01"
40.4429411506007 "territorial" "LOC115104214" "C02"
95.1869950797837 "territorial" "LOC115104214" "C03"
110.054315536945 "territorial" "LOC115104214" "C04"
378.707063037498 "territorial" "LOC115104214" "C06"
233.844920808581 "territorial" "LOC115104214" "C07"
87.9767112602355 "territorial" "LOC115104214" "C08"
207.862133147853 "territorial" "LOC115104214" "C09"
115.363381129286 "territorial" "LOC115104214" "C10"
228.395795917485 "territorial" "LOC115104214" "C11"
101.014868905018 "territorial" "LOC115104214" "C12"
30.7138253384277 "territorial" "LOC115104214" "C13"
57.0414400832503 "territorial" "LOC115104214" "C14"
100.222785716387 "territorial" "LOC115104214" "C15"
66.2020883832594 "social" "LOC115104214" "C16"
60.0288744022697 "social" "LOC115104214" "C18"
74.2475987138165 "social" "LOC115104214" "C19"
60.6486525352669 "social" "LOC115104214" "C20"
53.6049341502791 "social" "LOC115104214" "C21"
221.381290211877 "social" "LOC115104214" "C22"
53.6266545807665 "social" "LOC115104214" "C23"
37.3288770017183 "social" "LOC115104214" "C24"
147.970038452396 "social" "LOC115104214" "C25"
93.152361814401 "social" "LOC115104214" "C26"
57.5119092854103 "social" "LOC115104214" "C27"
22.020379945708 "social" "LOC115104214" "C28"
39.3363372884422 "social" "LOC115104214" "C29"
56.0642897243532 "social" "LOC115104214" "C30"
623.367639116037 "territorial" "pfdn4" "C01"
136.669117558866 "territorial" "pfdn4" "C02"
109.289313495922 "territorial" "pfdn4" "C03"
122.005695413703 "territorial" "pfdn4" "C04"
393.49040100639 "territorial" "pfdn4" "C06"
510.103850041728 "territorial" "pfdn4" "C07"
308.529696033382 "territorial" "pfdn4" "C08"
475.384885171934 "territorial" "pfdn4" "C09"
367.750266195676 "territorial" "pfdn4" "C10"
339.16079169861 "territorial" "pfdn4" "C11"
149.77950827478 "territorial" "pfdn4" "C12"
79.8991224009845 "territorial" "pfdn4" "C13"
110.802153605029 "territorial" "pfdn4" "C14"
176.645855143898 "territorial" "pfdn4" "C15"
121.275897763344 "social" "pfdn4" "C16"
190.185226908927 "social" "pfdn4" "C18"
245.532344113648 "social" "pfdn4" "C19"
126.727453912039 "social" "pfdn4" "C20"
160.504476920321 "social" "pfdn4" "C21"
202.054177318338 "social" "pfdn4" "C22"
115.462596797724 "social" "pfdn4" "C23"
130.748467445101 "social" "pfdn4" "C24"
102.370750246721 "social" "pfdn4" "C25"
174.480546073708 "social" "pfdn4" "C26"
97.7006322243061 "social" "pfdn4" "C27"
113.26679091551 "social" "pfdn4" "C28"
142.899903390955 "social" "pfdn4" "C29"
116.920416565311 "social" "pfdn4" "C30"
50.5230487372983 "territorial" "LOC115131699" "C01"
11.3935294047093 "territorial" "LOC115131699" "C02"
17.6242437910247 "territorial" "LOC115131699" "C03"
7.47163826144197 "territorial" "LOC115131699" "C04"
21.4430621225976 "territorial" "LOC115131699" "C06"
20.6159414490156 "territorial" "LOC115131699" "C07"
17.2508596030238 "territorial" "LOC115131699" "C08"
23.5402370164281 "territorial" "LOC115131699" "C09"
21.597355717624 "territorial" "LOC115131699" "C10"
17.0510913236163 "territorial" "LOC115131699" "C11"
10.4519672183187 "territorial" "LOC115131699" "C12"
6.82382390804302 "territorial" "LOC115131699" "C13"
5.13454426911888 "territorial" "LOC115131699" "C14"
12.6158524702152 "territorial" "LOC115131699" "C15"
4.36482872842702 "social" "LOC115131699" "C16"
8.5717117833586 "social" "LOC115131699" "C18"
6.44738699304972 "social" "LOC115131699" "C19"
5.58298472129016 "social" "LOC115131699" "C20"
8.77609363380972 "social" "LOC115131699" "C21"
4.6415241914727 "social" "LOC115131699" "C22"
15.3057889815251 "social" "LOC115131699" "C23"
9.48265292724835 "social" "LOC115131699" "C24"
13.1125690781654 "social" "LOC115131699" "C25"
6.67682412096006 "social" "LOC115131699" "C26"
11.715457564343 "social" "LOC115131699" "C27"
5.66489118696991 "social" "LOC115131699" "C28"
16.2194698548457 "social" "LOC115131699" "C29"
10.2017013804426 "social" "LOC115131699" "C30"
1355.96325610744 "territorial" "LOC115140107" "C01"
291.901911575973 "territorial" "LOC115140107" "C02"
233.188253866277 "territorial" "LOC115140107" "C03"
281.357427103805 "territorial" "LOC115140107" "C04"
1005.76698188469 "territorial" "LOC115140107" "C06"
1124.31059561834 "territorial" "LOC115140107" "C07"
678.909813922465 "territorial" "LOC115140107" "C08"
637.94655745451 "territorial" "LOC115140107" "C09"
781.883545097184 "territorial" "LOC115140107" "C10"
777.128131338917 "territorial" "LOC115140107" "C11"
370.713180521454 "territorial" "LOC115140107" "C12"
150.866479591245 "territorial" "LOC115140107" "C13"
235.007940017415 "territorial" "LOC115140107" "C14"
340.675857817581 "territorial" "LOC115140107" "C15"
343.503549647898 "social" "LOC115140107" "C16"
356.664282440698 "social" "LOC115140107" "C18"
421.57499910792 "social" "LOC115140107" "C19"
304.631919157195 "social" "LOC115140107" "C20"
288.783928244372 "social" "LOC115140107" "C21"
359.4320965943 "social" "LOC115140107" "C22"
205.168259450494 "social" "LOC115140107" "C23"
358.907851797209 "social" "LOC115140107" "C24"
275.065926855448 "social" "LOC115140107" "C25"
334.048502531843 "social" "LOC115140107" "C26"
236.959230314899 "social" "LOC115140107" "C27"
255.301298557182 "social" "LOC115140107" "C28"
282.525782689878 "social" "LOC115140107" "C29"
303.016688499256 "social" "LOC115140107" "C30"
457.16202556953 "territorial" "LOC115129238" "C01"
183.874411645939 "territorial" "LOC115129238" "C02"
114.3258557874 "territorial" "LOC115129238" "C03"
112.046212183071 "territorial" "LOC115129238" "C04"
558.571008325689 "territorial" "LOC115129238" "C06"
351.858443976139 "territorial" "LOC115129238" "C07"
422.063300009433 "territorial" "LOC115129238" "C08"
353.783634251897 "territorial" "LOC115129238" "C09"
470.111510603407 "territorial" "LOC115129238" "C10"
260.22481769367 "territorial" "LOC115129238" "C11"
310.00618048971 "territorial" "LOC115129238" "C12"
110.815594840306 "territorial" "LOC115129238" "C13"
90.4101588209063 "territorial" "LOC115129238" "C14"
228.837219630979 "territorial" "LOC115129238" "C15"
143.4986629518 "social" "LOC115129238" "C16"
184.131443071408 "social" "LOC115129238" "C18"
188.437428980371 "social" "LOC115129238" "C19"
138.587751595049 "social" "LOC115129238" "C20"
238.43769197203 "social" "LOC115129238" "C21"
108.17962897829 "social" "LOC115129238" "C22"
165.105536324014 "social" "LOC115129238" "C23"
102.003978077906 "social" "LOC115129238" "C24"
114.983319324886 "social" "LOC115129238" "C25"
101.388127309014 "social" "LOC115129238" "C26"
147.235569800154 "social" "LOC115129238" "C27"
179.54956114829 "social" "LOC115129238" "C28"
142.899903390955 "social" "LOC115129238" "C29"
151.317357823244 "social" "LOC115129238" "C30"
107.000684408442 "territorial" "LOC115104858" "C01"
89.4638234717924 "territorial" "LOC115104858" "C02"
70.0042836223944 "territorial" "LOC115104858" "C03"
84.1596591373036 "territorial" "LOC115104858" "C04"
352.836221591936 "territorial" "LOC115104858" "C06"
94.3743934287393 "territorial" "LOC115104858" "C07"
128.923256956516 "territorial" "LOC115104858" "C08"
109.301119244244 "territorial" "LOC115104858" "C09"
93.4846418665648 "territorial" "LOC115104858" "C10"
76.8896522628443 "territorial" "LOC115104858" "C11"
141.817934500125 "territorial" "LOC115104858" "C12"
84.1150050063465 "territorial" "LOC115104858" "C13"
43.1378072758937 "territorial" "LOC115104858" "C14"
195.285628174998 "territorial" "LOC115104858" "C15"
43.979323194804 "social" "LOC115104858" "C16"
65.0736942668688 "social" "LOC115104858" "C18"
98.0371466860153 "social" "LOC115104858" "C19"
47.0940266118265 "social" "LOC115104858" "C20"
68.0880980094461 "social" "LOC115104858" "C21"
50.1982902976723 "social" "LOC115104858" "C22"
75.3998736712446 "social" "LOC115104858" "C23"
54.3959175634901 "social" "LOC115104858" "C24"
77.14561209039 "social" "LOC115104858" "C25"
60.2092998359473 "social" "LOC115104858" "C26"
61.2503951401913 "social" "LOC115104858" "C27"
47.8448358805575 "social" "LOC115104858" "C28"
68.0012529061019 "social" "LOC115104858" "C29"
61.3561268409583 "social" "LOC115104858" "C30"
257.069830620337 "territorial" "LOC115135294" "C01"
80.3858823012013 "territorial" "LOC115135294" "C02"
73.0262089972811 "territorial" "LOC115135294" "C03"
58.265002737662 "territorial" "LOC115135294" "C04"
171.740331473004 "territorial" "LOC115135294" "C06"
212.387916596297 "territorial" "LOC115135294" "C07"
149.396529804656 "territorial" "LOC115135294" "C08"
243.702501840074 "territorial" "LOC115135294" "C09"
145.055955842979 "territorial" "LOC115135294" "C10"
158.371948009878 "territorial" "LOC115135294" "C11"
118.928409897992 "territorial" "LOC115135294" "C12"
31.4164724393214 "territorial" "LOC115135294" "C13"
62.602893206193 "territorial" "LOC115135294" "C14"
101.154774367942 "territorial" "LOC115135294" "C15"
65.2358812011526 "social" "LOC115135294" "C16"
100.387433319063 "social" "LOC115135294" "C18"
81.3844631054761 "social" "LOC115135294" "C19"
64.037309016127 "social" "LOC115135294" "C20"
77.7435405822241 "social" "LOC115135294" "C21"
77.808451574157 "social" "LOC115135294" "C22"
84.1091613074359 "social" "LOC115135294" "C23"
54.3959175634901 "social" "LOC115135294" "C24"
57.7416596624431 "social" "LOC115135294" "C25"
78.7397721988275 "social" "LOC115135294" "C26"
58.4465307491056 "social" "LOC115135294" "C27"
42.6799446935876 "social" "LOC115135294" "C28"
68.9259276034458 "social" "LOC115135294" "C29"
64.8840182520283 "social" "LOC115135294" "C30"
7642.73092967242 "territorial" "dapl1" "C01"
2197.36176328304 "territorial" "dapl1" "C02"
2160.1693345857 "territorial" "dapl1" "C03"
1289.2571300437 "territorial" "dapl1" "C04"
6840.25770027423 "territorial" "dapl1" "C06"
8878.33549283221 "territorial" "dapl1" "C07"
6380.71630212952 "territorial" "dapl1" "C08"
3090.45178653652 "territorial" "dapl1" "C09"
5634.27536015069 "territorial" "dapl1" "C10"
6953.23151678988 "territorial" "dapl1" "C11"
2267.55813233299 "territorial" "dapl1" "C12"
1432.4947916213 "territorial" "dapl1" "C13"
1428.86654374244 "territorial" "dapl1" "C14"
1520.57349068623 "territorial" "dapl1" "C15"
2079.77785589374 "social" "dapl1" "C16"
1953.85425157278 "social" "dapl1" "C18"
3099.0886233789 "social" "dapl1" "C19"
1929.49270172962 "social" "dapl1" "C20"
1840.5514845837 "social" "dapl1" "C21"
3059.7058694345 "social" "dapl1" "C22"
1774.58189149216 "social" "dapl1" "C23"
1795.23405486422 "social" "dapl1" "C24"
1892.38536172482 "social" "dapl1" "C25"
2018.26254618029 "social" "dapl1" "C26"
2105.26753624171 "social" "dapl1" "C27"
2610.49167981546 "social" "dapl1" "C28"
1762.9299731374 "social" "dapl1" "C29"
2338.61003268667 "social" "dapl1" "C30"
1065.50684408442 "territorial" "LOC115141350" "C01"
1130.70367573859 "territorial" "LOC115141350" "C02"
445.730338566643 "territorial" "LOC115141350" "C03"
2499.33434256541 "territorial" "LOC115141350" "C04"
17980.7348046654 "territorial" "LOC115141350" "C06"
880.237172703614 "territorial" "LOC115141350" "C07"
1741.6587954032 "territorial" "LOC115141350" "C08"
