"category","term","ontology","over_represented_pvalue","FDR","numDEInCat","numInCat"
"GO:0006468","protein phosphorylation","BP",0.697972375527711,1,44,555
"GO:0000146","microfilament motor activity","MF",0.698120298363806,1,2,28
"GO:0003950","NAD+ ADP-ribosyltransferase activity","MF",0.698120298363806,1,2,28
"GO:0006826","iron ion transport","BP",0.698120298363806,1,2,28
"GO:0016236","macroautophagy","BP",0.698120298363806,1,2,28
"GO:0030479","actin cortical patch","CC",0.698120298363806,1,2,28
"GO:0051016","barbed-end actin filament capping","BP",0.698120298363806,1,2,28
"GO:0071004","U2-type prespliceosome","CC",0.698120298363806,1,2,28
"GO:0097602","cullin family protein binding","MF",0.698120298363806,1,2,28
"GO:0000062","fatty-acyl-CoA binding","MF",0.7099159928948,1,1,14
"GO:0000243","commitment complex","CC",0.7099159928948,1,1,14
"GO:0002084","protein depalmitoylation","BP",0.7099159928948,1,1,14
"GO:0004181","metallocarboxypeptidase activity","MF",0.7099159928948,1,1,14
"GO:0004435","phosphatidylinositol phospholipase C activity","MF",0.7099159928948,1,1,14
"GO:0005025","transforming growth factor beta receptor activity, type I","MF",0.7099159928948,1,1,14
"GO:0005164","tumor necrosis factor receptor binding","MF",0.7099159928948,1,1,14
"GO:0005795","Golgi stack","CC",0.7099159928948,1,1,14
"GO:0005801","cis-Golgi network","CC",0.7099159928948,1,1,14
"GO:0006814","sodium ion transport","BP",0.7099159928948,1,1,14
"GO:0006995","cellular response to nitrogen starvation","BP",0.7099159928948,1,1,14
"GO:0008146","sulfotransferase activity","MF",0.7099159928948,1,1,14
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","MF",0.7099159928948,1,1,14
"GO:0030148","sphingolipid biosynthetic process","BP",0.7099159928948,1,1,14
"GO:0031011","Ino80 complex","CC",0.7099159928948,1,1,14
"GO:0032007","negative regulation of TOR signaling","BP",0.7099159928948,1,1,14
"GO:0032991","protein-containing complex","CC",0.7099159928948,1,1,14
"GO:0033209","tumor necrosis factor-mediated signaling pathway","BP",0.7099159928948,1,1,14
"GO:0035567","non-canonical Wnt signaling pathway","BP",0.7099159928948,1,1,14
"GO:0035869","ciliary transition zone","CC",0.7099159928948,1,1,14
"GO:0045165","cell fate commitment","BP",0.7099159928948,1,1,14
"GO:0050830","defense response to Gram-positive bacterium","BP",0.7099159928948,1,1,14
"GO:0051568","histone H3-K4 methylation","BP",0.7099159928948,1,1,14
"GO:0070098","chemokine-mediated signaling pathway","BP",0.7099159928948,1,1,14
"GO:0070847","core mediator complex","CC",0.7099159928948,1,1,14
"GO:0090307","mitotic spindle assembly","BP",0.7099159928948,1,1,14
"GO:1904356","regulation of telomere maintenance via telomere lengthening","BP",0.7099159928948,1,1,14
"GO:0004843","cysteine-type deubiquitinase activity","MF",0.712783103717319,1,8,109
"GO:0005778","peroxisomal membrane","CC",0.716559297177549,1,2,29
"GO:0006906","vesicle fusion","BP",0.716559297177549,1,2,29
"GO:0055037","recycling endosome","CC",0.716559297177549,1,2,29
"GO:0005813","centrosome","CC",0.722505955892953,1,9,123
"GO:0005198","structural molecule activity","MF",0.724549216720918,1,6,84
"GO:0140658","ATP-dependent chromatin remodeler activity","MF",0.731193380909733,1,3,44
"GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","MF",0.734041205101518,1,2,30
"GO:0005938","cell cortex","CC",0.734041205101518,1,2,30
"GO:0000175","3'-5'-RNA exonuclease activity","MF",0.734469143683636,1,1,15
"GO:0004143","ATP-dependent diacylglycerol kinase activity","MF",0.734469143683636,1,1,15
"GO:0006611","protein export from nucleus","BP",0.734469143683636,1,1,15
"GO:0006904","vesicle docking involved in exocytosis","BP",0.734469143683636,1,1,15
"GO:0006909","phagocytosis","BP",0.734469143683636,1,1,15
"GO:0007098","centrosome cycle","BP",0.734469143683636,1,1,15
"GO:0007224","smoothened signaling pathway","BP",0.734469143683636,1,1,15
"GO:0008525","phosphatidylcholine transporter activity","MF",0.734469143683636,1,1,15
"GO:0019706","protein-cysteine S-palmitoyltransferase activity","MF",0.734469143683636,1,1,15
"GO:0030574","collagen catabolic process","BP",0.734469143683636,1,1,15
"GO:0033962","P-body assembly","BP",0.734469143683636,1,1,15
"GO:0042391","regulation of membrane potential","BP",0.734469143683636,1,1,15
"GO:0042632","cholesterol homeostasis","BP",0.734469143683636,1,1,15
"GO:0045177","apical part of cell","CC",0.734469143683636,1,1,15
"GO:0046839","phospholipid dephosphorylation","BP",0.734469143683636,1,1,15
"GO:0070187","shelterin complex","CC",0.734469143683636,1,1,15
"GO:0071456","cellular response to hypoxia","BP",0.734469143683636,1,1,15
"GO:0009986","cell surface","CC",0.73506693759105,1,6,85
"GO:0007155","cell adhesion","BP",0.742345257726143,1,7,99
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","BP",0.745193827101438,1,3,45
"GO:0030198","extracellular matrix organization","BP",0.745193827101438,1,3,45
"GO:0031201","SNARE complex","CC",0.746362618669238,1,4,59
"GO:0004197","cysteine-type endopeptidase activity","MF",0.750194808536436,1,5,73
"GO:0019888","protein phosphatase regulator activity","MF",0.750595902917451,1,2,31
"GO:0046332","SMAD binding","MF",0.750595902917451,1,2,31
"GO:0000421","autophagosome membrane","CC",0.756945395067687,1,1,16
"GO:0000974","Prp19 complex","CC",0.756945395067687,1,1,16
"GO:0003887","DNA-directed DNA polymerase activity","MF",0.756945395067687,1,1,16
"GO:0004571","mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF",0.756945395067687,1,1,16
"GO:0005080","protein kinase C binding","MF",0.756945395067687,1,1,16
"GO:0005905","clathrin-coated pit","CC",0.756945395067687,1,1,16
"GO:0005922","connexin complex","CC",0.756945395067687,1,1,16
"GO:0007020","microtubule nucleation","BP",0.756945395067687,1,1,16
"GO:0007029","endoplasmic reticulum organization","BP",0.756945395067687,1,1,16
"GO:0008333","endosome to lysosome transport","BP",0.756945395067687,1,1,16
"GO:0008526","phosphatidylinositol transfer activity","MF",0.756945395067687,1,1,16
"GO:0016233","telomere capping","BP",0.756945395067687,1,1,16
"GO:0030159","signaling receptor complex adaptor activity","MF",0.756945395067687,1,1,16
"GO:0030490","maturation of SSU-rRNA","BP",0.756945395067687,1,1,16
"GO:0030992","intraciliary transport particle B","CC",0.756945395067687,1,1,16
"GO:0032958","inositol phosphate biosynthetic process","BP",0.756945395067687,1,1,16
"GO:0035267","NuA4 histone acetyltransferase complex","CC",0.756945395067687,1,1,16
"GO:0042060","wound healing","BP",0.756945395067687,1,1,16
"GO:0043296","apical junction complex","CC",0.756945395067687,1,1,16
"GO:0044666","MLL3/4 complex","CC",0.756945395067687,1,1,16
"GO:0090575","RNA polymerase II transcription regulator complex","CC",0.756945395067687,1,1,16
"GO:0003712","transcription coregulator activity","MF",0.764716408904633,1,9,128
"GO:0005975","carbohydrate metabolic process","BP",0.764892061666865,1,6,88
"GO:0005789","endoplasmic reticulum membrane","CC",0.774455165547045,1,19,259
"GO:0000139","Golgi membrane","CC",0.774914474379565,1,8,116
"GO:0001666","response to hypoxia","BP",0.777520316223352,1,1,17
"GO:0003774","cytoskeletal motor activity","MF",0.777520316223352,1,1,17
"GO:0004866","endopeptidase inhibitor activity","MF",0.777520316223352,1,1,17
"GO:0005871","kinesin complex","CC",0.777520316223352,1,1,17
"GO:0006607","NLS-bearing protein import into nucleus","BP",0.777520316223352,1,1,17
"GO:0008154","actin polymerization or depolymerization","BP",0.777520316223352,1,1,17
"GO:0019903","protein phosphatase binding","MF",0.777520316223352,1,1,17
"GO:0030336","negative regulation of cell migration","BP",0.777520316223352,1,1,17
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP",0.777520316223352,1,1,17
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","BP",0.777520316223352,1,1,17
"GO:0048568","embryonic organ development","BP",0.777520316223352,1,1,17
"GO:0050821","protein stabilization","BP",0.777520316223352,1,1,17
"GO:0022857","transmembrane transporter activity","MF",0.780510285039355,1,4,62
"GO:0045892","negative regulation of DNA-templated transcription","BP",0.780510285039355,1,4,62
"GO:0004222","metalloendopeptidase activity","MF",0.780984387420838,1,5,76
"GO:0005516","calmodulin binding","MF",0.780984387420838,1,5,76
"GO:0005814","centriole","CC",0.781051642096051,1,2,33
"GO:0016607","nuclear speck","CC",0.781051642096051,1,2,33
"GO:0031593","polyubiquitin modification-dependent protein binding","MF",0.781051642096051,1,2,33
"GO:0031624","ubiquitin conjugating enzyme binding","MF",0.781051642096051,1,2,33
"GO:0005794","Golgi apparatus","CC",0.78221117009343,1,21,286
"GO:0043065","positive regulation of apoptotic process","BP",0.791048908378482,1,4,63
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","BP",0.795019420544338,1,2,34
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",0.795019420544338,1,2,34
"GO:0071949","FAD binding","MF",0.795019420544338,1,2,34
"GO:0003824","catalytic activity","MF",0.796354644131094,1,1,18
"GO:0005179","hormone activity","MF",0.796354644131094,1,1,18
"GO:0005385","zinc ion transmembrane transporter activity","MF",0.796354644131094,1,1,18
"GO:0005680","anaphase-promoting complex","CC",0.796354644131094,1,1,18
"GO:0017147","Wnt-protein binding","MF",0.796354644131094,1,1,18
"GO:0030150","protein import into mitochondrial matrix","BP",0.796354644131094,1,1,18
"GO:0030514","negative regulation of BMP signaling pathway","BP",0.796354644131094,1,1,18
"GO:0046330","positive regulation of JNK cascade","BP",0.796354644131094,1,1,18
"GO:0048185","activin binding","MF",0.796354644131094,1,1,18
"GO:0005667","transcription regulator complex","CC",0.798337425535181,1,8,119
"GO:0007275","multicellular organism development","BP",0.799546830848783,1,10,146
"GO:0005506","iron ion binding","MF",0.799827829643009,1,5,78
"GO:0051015","actin filament binding","MF",0.800362534221033,1,17,238
"GO:0000122","negative regulation of transcription by RNA polymerase II","BP",0.801485178015564,1,13,186
"GO:0005622","intracellular anatomical structure","CC",0.806617223692004,1,3,50
"GO:0051260","protein homooligomerization","BP",0.808192644389362,1,2,35
"GO:0007249","canonical NF-kappaB signal transduction","BP",0.813595535813223,1,1,19
"GO:0008195","phosphatidate phosphatase activity","MF",0.813595535813223,1,1,19
"GO:0017157","regulation of exocytosis","BP",0.813595535813223,1,1,19
"GO:0019898","extrinsic component of membrane","CC",0.813595535813223,1,1,19
"GO:0031032","actomyosin structure organization","BP",0.813595535813223,1,1,19
"GO:0031418","L-ascorbic acid binding","MF",0.813595535813223,1,1,19
"GO:0031941","filamentous actin","CC",0.813595535813223,1,1,19
"GO:0032869","cellular response to insulin stimulus","BP",0.813595535813223,1,1,19
"GO:0034446","substrate adhesion-dependent cell spreading","BP",0.813595535813223,1,1,19
"GO:0035023","regulation of Rho protein signal transduction","BP",0.813595535813223,1,1,19
"GO:0035102","PRC1 complex","CC",0.813595535813223,1,1,19
"GO:0005544","calcium-dependent phospholipid binding","MF",0.820605697137795,1,2,36
"GO:0005776","autophagosome","CC",0.820605697137795,1,2,36
"GO:0070588","calcium ion transmembrane transport","BP",0.820605697137795,1,2,36
"GO:0000724","double-strand break repair via homologous recombination","BP",0.827442931376456,1,3,52
"GO:0001525","angiogenesis","BP",0.827442931376456,1,3,52
"GO:0019005","SCF ubiquitin ligase complex","CC",0.827442931376456,1,3,52
"GO:0004521","RNA endonuclease activity","MF",0.829377714916164,1,1,20
"GO:0007266","Rho protein signal transduction","BP",0.829377714916164,1,1,20
"GO:0009952","anterior/posterior pattern specification","BP",0.829377714916164,1,1,20
"GO:0031210","phosphatidylcholine binding","MF",0.829377714916164,1,1,20
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex","CC",0.829377714916164,1,1,20
"GO:0046777","protein autophosphorylation","BP",0.832292833313433,1,2,37
"GO:0003714","transcription corepressor activity","MF",0.839608217709192,1,8,125
"GO:0005940","septin ring","CC",0.84382452154608,1,1,21
"GO:0006635","fatty acid beta-oxidation","BP",0.84382452154608,1,1,21
"GO:0008138","protein tyrosine/serine/threonine phosphatase activity","MF",0.84382452154608,1,1,21
"GO:0008237","metallopeptidase activity","MF",0.84382452154608,1,1,21
"GO:0016281","eukaryotic translation initiation factor 4F complex","CC",0.84382452154608,1,1,21
"GO:0030686","90S preribosome","CC",0.84382452154608,1,1,21
"GO:0031105","septin complex","CC",0.84382452154608,1,1,21
"GO:0032153","cell division site","CC",0.84382452154608,1,1,21
"GO:0051014","actin filament severing","BP",0.84382452154608,1,1,21
"GO:0051225","spindle assembly","BP",0.84382452154608,1,1,21
"GO:0051539","4 iron, 4 sulfur cluster binding","MF",0.84382452154608,1,1,21
"GO:0070006","metalloaminopeptidase activity","MF",0.84382452154608,1,1,21
"GO:0030154","cell differentiation","BP",0.845388274798751,1,13,194
"GO:0008134","transcription factor binding","MF",0.846316396772705,1,3,54
"GO:0060090","molecular adaptor activity","MF",0.846316396772705,1,3,54
"GO:0006355","regulation of DNA-templated transcription","BP",0.851608365595275,1,19,275
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","BP",0.853624423995082,1,2,39
"GO:0000407","phagophore assembly site","CC",0.857048873515954,1,1,22
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","MF",0.857048873515954,1,1,22
"GO:0003727","single-stranded RNA binding","MF",0.857048873515954,1,1,22
"GO:0004402","histone acetyltransferase activity","MF",0.857048873515954,1,1,22
"GO:0006744","ubiquinone biosynthetic process","BP",0.857048873515954,1,1,22
"GO:0015914","phospholipid transport","BP",0.857048873515954,1,1,22
"GO:0045292","mRNA cis splicing, via spliceosome","BP",0.857048873515954,1,1,22
"GO:0046513","ceramide biosynthetic process","BP",0.857048873515954,1,1,22
"GO:0004842","ubiquitin-protein transferase activity","MF",0.861357732109244,1,4,71
"GO:0030425","dendrite","CC",0.863369646794795,1,3,56
"GO:0004725","protein tyrosine phosphatase activity","MF",0.868540891933276,1,4,72
"GO:0006811","monoatomic ion transport","BP",0.869154146474783,1,1,23
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",0.869154146474783,1,1,23
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","BP",0.869154146474783,1,1,23
"GO:0017124","SH3 domain binding","MF",0.869154146474783,1,1,23
"GO:0030136","clathrin-coated vesicle","CC",0.869154146474783,1,1,23
"GO:0061640","cytoskeleton-dependent cytokinesis","BP",0.869154146474783,1,1,23
"GO:0006887","exocytosis","BP",0.872451291621309,1,2,41
"GO:0030246","carbohydrate binding","MF",0.872451291621309,1,2,41
"GO:0007420","brain development","BP",0.878735616115391,1,3,58
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",0.880234979759899,1,1,24
"GO:0004693","cyclin-dependent protein serine/threonine kinase activity","MF",0.880234979759899,1,1,24
"GO:0006334","nucleosome assembly","BP",0.880234979759899,1,1,24
"GO:0007052","mitotic spindle organization","BP",0.880234979759899,1,1,24
"GO:0017056","structural constituent of nuclear pore","MF",0.880234979759899,1,1,24
"GO:0042026","protein refolding","BP",0.880234979759899,1,1,24
"GO:0045104","intermediate filament cytoskeleton organization","BP",0.880234979759899,1,1,24
"GO:0048268","clathrin coat assembly","BP",0.880234979759899,1,1,24
"GO:0006487","protein N-linked glycosylation","BP",0.881004506077398,1,2,42
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",0.881004506077398,1,2,42
"GO:0030433","ubiquitin-dependent ERAD pathway","BP",0.881950204410362,1,4,74
"GO:0016192","vesicle-mediated transport","BP",0.883912178907174,1,8,133
"GO:0016491","oxidoreductase activity","MF",0.885827026692863,1,3,59
"GO:0016592","mediator complex","CC",0.885827026692863,1,3,59
"GO:0016567","protein ubiquitination","BP",0.887756945220782,1,9,148
"GO:0005811","lipid droplet","CC",0.890378014236921,1,1,25
"GO:0009898","cytoplasmic side of plasma membrane","CC",0.890378014236921,1,1,25
"GO:0016251","RNA polymerase II general transcription initiation factor activity","MF",0.890378014236921,1,1,25
"GO:0017148","negative regulation of translation","BP",0.890378014236921,1,1,25
"GO:0016579","protein deubiquitination","BP",0.892824691288694,1,5,91
"GO:0005178","integrin binding","MF",0.894153716465794,1,4,76
"GO:0045944","positive regulation of transcription by RNA polymerase II","BP",0.897604043037245,1,14,220
"GO:0005604","basement membrane","CC",0.899662567863769,1,1,26
"GO:0008201","heparin binding","MF",0.899662567863769,1,1,26
"GO:0042162","telomeric DNA binding","MF",0.899662567863769,1,1,26
"GO:0046935","1-phosphatidylinositol-3-kinase regulator activity","MF",0.899662567863769,1,1,26
"GO:0005737","cytoplasm","CC",0.899908339417594,1,184,2359
"GO:0004722","protein serine/threonine phosphatase activity","MF",0.903579670652468,1,2,45
"GO:0007411","axon guidance","BP",0.907638247063063,1,6,109
"GO:0000307","cyclin-dependent protein kinase holoenzyme complex","CC",0.908161254231697,1,1,27
"GO:0010506","regulation of autophagy","BP",0.908161254231697,1,1,27
"GO:0015485","cholesterol binding","MF",0.908161254231697,1,1,27
"GO:0019894","kinesin binding","MF",0.908161254231697,1,1,27
"GO:0071363","cellular response to growth factor stimulus","BP",0.908161254231697,1,1,27
"GO:0007010","cytoskeleton organization","BP",0.910169399135402,1,2,46
"GO:0030424","axon","CC",0.915275704380751,1,4,80
"GO:0004683","calmodulin-dependent protein kinase activity","MF",0.91594054889347,1,1,28
"GO:0007154","cell communication","BP",0.91594054889347,1,1,28
"GO:0016342","catenin complex","CC",0.916335126543883,1,2,47
"GO:0036064","ciliary basal body","CC",0.916335126543883,1,2,47
"GO:0003779","actin binding","MF",0.916465834247484,1,7,126
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","BP",0.916465834247484,1,7,126
"GO:0006508","proteolysis","BP",0.916701039511994,1,12,198
"GO:0004674","protein serine/threonine kinase activity","MF",0.92053741641998,1,16,255
"GO:0000932","P-body","CC",0.921089249569776,1,3,65
"GO:0007417","central nervous system development","BP",0.922101376577878,1,2,48
"GO:0016575","histone deacetylation","BP",0.922101376577878,1,2,48
"GO:0005881","cytoplasmic microtubule","CC",0.923061307883325,1,1,29
"GO:0006914","autophagy","BP",0.923061307883325,1,1,29
"GO:0016323","basolateral plasma membrane","CC",0.923061307883325,1,1,29
"GO:0018107","peptidyl-threonine phosphorylation","BP",0.923061307883325,1,1,29
"GO:0032012","regulation of ARF protein signal transduction","BP",0.923061307883325,1,1,29
"GO:0046856","phosphatidylinositol dephosphorylation","BP",0.923061307883325,1,1,29
"GO:0001725","stress fiber","CC",0.929579242462008,1,1,30
"GO:0003684","damaged DNA binding","MF",0.929579242462008,1,1,30
"GO:0006974","DNA damage response","BP",0.929579242462008,1,1,30
"GO:0043025","neuronal cell body","CC",0.929579242462008,1,1,30
"GO:0140359","ABC-type transporter activity","MF",0.929579242462008,1,1,30
"GO:0090630","activation of GTPase activity","BP",0.93252799159472,1,2,50
"GO:0060271","cilium assembly","BP",0.932550002376129,1,4,84
"GO:0042393","histone binding","MF",0.932877098047573,1,5,100
"GO:0015629","actin cytoskeleton","CC",0.934551038660348,1,6,116
"GO:0098978","glutamatergic synapse","CC",0.93554535378016,1,1,31
"GO:0000209","protein polyubiquitination","BP",0.936378210380823,1,5,101
"GO:0010951","negative regulation of endopeptidase activity","BP",0.941006330841882,1,1,32
"GO:0030374","nuclear receptor coactivator activity","MF",0.941006330841882,1,1,32
"GO:0003697","single-stranded DNA binding","MF",0.941623458510457,1,2,52
"GO:0010468","regulation of gene expression","BP",0.943340871385683,1,4,87
"GO:0006874","intracellular calcium ion homeostasis","BP",0.946004914865189,1,1,33
"GO:0043231","intracellular membrane-bounded organelle","CC",0.948799416575007,1,5,105
"GO:0006338","chromatin remodeling","BP",0.952532557090934,1,4,90
"GO:0031122","cytoplasmic microtubule organization","BP",0.954768103124487,1,1,35
"GO:0005856","cytoskeleton","CC",0.956596658876254,1,6,124
"GO:0050919","negative chemotaxis","BP",0.958601314724106,1,1,36
"GO:0051287","NAD binding","MF",0.958601314724106,1,1,36
"GO:0070062","extracellular exosome","CC",0.958601314724106,1,1,36
"GO:0008284","positive regulation of cell population proliferation","BP",0.962109883652181,1,1,37
"GO:0045296","cadherin binding","MF",0.963589532474467,1,3,77
"GO:0055085","transmembrane transport","BP",0.963841460832299,1,12,219
"GO:0018105","peptidyl-serine phosphorylation","BP",0.964855702833781,1,4,95
"GO:0030215","semaphorin receptor binding","MF",0.965321287143447,1,1,38
"GO:0048843","negative regulation of axon extension involved in axon guidance","BP",0.965321287143447,1,1,38
"GO:0071526","semaphorin-plexin signaling pathway","BP",0.965321287143447,1,1,38
"GO:0016197","endosomal transport","BP",0.96826067827893,1,1,39
"GO:0030335","positive regulation of cell migration","BP",0.970951082448986,1,1,40
"GO:0140662","ATP-dependent protein folding chaperone","MF",0.970951082448986,1,1,40
"GO:0005085","guanyl-nucleotide exchange factor activity","MF",0.972152985606736,1,13,240
"GO:0048471","perinuclear region of cytoplasm","CC",0.973413577219678,1,1,41
"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP",0.973413577219678,1,1,41
"GO:0000287","magnesium ion binding","MF",0.974146975974418,1,4,100
"GO:0000151","ubiquitin ligase complex","CC",0.975667457003636,1,1,42
"GO:0006629","lipid metabolic process","BP",0.975667457003636,1,1,42
"GO:0007268","chemical synaptic transmission","BP",0.975667457003636,1,1,42
"GO:0008270","zinc ion binding","MF",0.976744369214949,1,45,690
"GO:0045499","chemorepellent activity","MF",0.977730383818336,1,1,43
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","BP",0.977730383818336,1,1,43
"GO:0031012","extracellular matrix","CC",0.979355864737861,1,2,66
"GO:0035556","intracellular signal transduction","BP",0.979787360859002,1,16,292
"GO:0043547","positive regulation of GTPase activity","BP",0.982657915566026,1,3,88
"GO:0016324","apical plasma membrane","CC",0.982928398470935,1,1,46
"GO:0098609","cell-cell adhesion","BP",0.983344888687625,1,4,107
"GO:0045893","positive regulation of DNA-templated transcription","BP",0.984372596322414,1,4,108
"GO:0006396","RNA processing","BP",0.984376078295436,1,1,47
"GO:0045211","postsynaptic membrane","CC",0.984376078295436,1,1,47
"GO:0043005","neuron projection","CC",0.986437006483312,1,5,128
"GO:0001755","neural crest cell migration","BP",0.986913770096301,1,1,49
"GO:0007265","Ras protein signal transduction","BP",0.986913770096301,1,1,49
"GO:0050839","cell adhesion molecule binding","MF",0.986913770096301,1,1,49
"GO:0000902","cell morphogenesis","BP",0.989039519626646,1,1,51
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF",0.989381411870436,1,4,114
"GO:0061630","ubiquitin protein ligase activity","MF",0.990326930493252,1,9,201
"GO:0031267","small GTPase binding","MF",0.990679245901345,1,4,116
"GO:0051726","regulation of cell cycle","BP",0.99082015855393,1,1,53
"GO:0005543","phospholipid binding","MF",0.99159893333756,1,1,54
"GO:0005654","nucleoplasm","CC",0.99384347380024,1,8,193
"GO:0005096","GTPase activator activity","MF",0.994496476285628,1,7,178
"GO:0003700","DNA-binding transcription factor activity","MF",0.994952546597979,1,6,162
"GO:0004252","serine-type endopeptidase activity","MF",0.995227003643006,1,2,85
"GO:0030036","actin cytoskeleton organization","BP",0.99550681710819,1,4,127
"GO:0003724","RNA helicase activity","MF",0.996539037569562,1,1,64
"GO:0004879","nuclear receptor activity","MF",0.996539037569562,1,1,64
"GO:0007399","nervous system development","BP",0.996832839162323,1,1,65
"GO:0006897","endocytosis","BP",0.99734778037026,1,1,67
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",0.997424643334708,1,47,792
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","BP",0.9974581127038,1,2,93
"GO:0005634","nucleus","CC",0.997687077389424,1,208,2903
"GO:0014069","postsynaptic density","CC",0.997779046931778,1,1,69
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF",0.998701388541784,1,49,841
"GO:0005912","adherens junction","CC",0.999023272488766,1,3,128
"GO:0016887","ATP hydrolysis activity","MF",0.999737182888565,1,9,265
"GO:0005886","plasma membrane","CC",0.999935085157939,1,64,1141
"GO:0005524","ATP binding","MF",0.999996328892227,1,69,1291
"GO:0006357","regulation of transcription by RNA polymerase II","BP",0.999997136130583,1,62,1195
"GO:0005515","protein binding","MF",0.999999999999998,1,116,2479
"GO:0005777","peroxisome","CC",1,1,0,48
"GO:0007043","cell-cell junction assembly","BP",1,1,0,47
"GO:0030018","Z disc","CC",1,1,0,38
"GO:0031175","neuron projection development","BP",1,1,0,38
"GO:0034332","adherens junction organization","BP",1,1,0,38
"GO:0035725","sodium ion transmembrane transport","BP",1,1,0,35
"GO:0048856","anatomical structure development","BP",1,1,0,36
"GO:0000002","mitochondrial genome maintenance","BP",1,1,0,5
"GO:0000003","reproduction","BP",1,1,0,2
"GO:0000009","alpha-1,6-mannosyltransferase activity","MF",1,1,0,2
"GO:0000012","single strand break repair","BP",1,1,0,5
"GO:0000014","single-stranded DNA endodeoxyribonuclease activity","MF",1,1,0,2
"GO:0000015","phosphopyruvate hydratase complex","CC",1,1,0,3
"GO:0000026","alpha-1,2-mannosyltransferase activity","MF",1,1,0,2
"GO:0000032","cell wall mannoprotein biosynthetic process","BP",1,1,0,1
"GO:0000035","acyl binding","MF",1,1,0,1
"GO:0000036","acyl carrier activity","MF",1,1,0,1
"GO:0000038","very long-chain fatty acid metabolic process","BP",1,1,0,5
"GO:0000049","tRNA binding","MF",1,1,0,33
"GO:0000052","citrulline metabolic process","BP",1,1,0,4
"GO:0000064","L-ornithine transmembrane transporter activity","MF",1,1,0,1
"GO:0000070","mitotic sister chromatid segregation","BP",1,1,0,10
"GO:0000076","DNA replication checkpoint signaling","BP",1,1,0,3
"GO:0000077","DNA damage checkpoint signaling","BP",1,1,0,9
"GO:0000082","G1/S transition of mitotic cell cycle","BP",1,1,0,19
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","BP",1,1,0,12
"GO:0000086","G2/M transition of mitotic cell cycle","BP",1,1,0,2
"GO:0000095","S-adenosyl-L-methionine transmembrane transporter activity","MF",1,1,0,1
"GO:0000103","sulfate assimilation","BP",1,1,0,2
"GO:0000110","nucleotide-excision repair factor 1 complex","CC",1,1,0,3
"GO:0000111","nucleotide-excision repair factor 2 complex","CC",1,1,0,1
"GO:0000118","histone deacetylase complex","CC",1,1,0,29
"GO:0000120","RNA polymerase I transcription regulator complex","CC",1,1,0,2
"GO:0000126","transcription factor TFIIIB complex","CC",1,1,0,3
"GO:0000127","transcription factor TFIIIC complex","CC",1,1,0,4
"GO:0000132","establishment of mitotic spindle orientation","BP",1,1,0,12
"GO:0000137","Golgi cis cisterna","CC",1,1,0,3
"GO:0000138","Golgi trans cisterna","CC",1,1,0,3
"GO:0000150","DNA strand exchange activity","MF",1,1,0,3
"GO:0000153","cytoplasmic ubiquitin ligase complex","CC",1,1,0,1
"GO:0000154","rRNA modification","BP",1,1,0,1
"GO:0000159","protein phosphatase type 2A complex","CC",1,1,0,23
"GO:0000165","MAPK cascade","BP",1,1,0,12
"GO:0000166","nucleotide binding","MF",1,1,0,17
"GO:0000171","ribonuclease MRP activity","MF",1,1,0,1
"GO:0000178","exosome (RNase complex)","CC",1,1,0,4
"GO:0000183","rDNA heterochromatin formation","BP",1,1,0,4
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",1,1,0,27
"GO:0000212","meiotic spindle organization","BP",1,1,0,2
"GO:0000213","tRNA-intron endonuclease activity","MF",1,1,0,1
"GO:0000214","tRNA-intron endonuclease complex","CC",1,1,0,1
"GO:0000215","tRNA 2'-phosphotransferase activity","MF",1,1,0,1
